basename,label,dataset,snr
spec-1979-53431-0367,M2,train,48.55693
spec-3328-54964-0600,M2,train,16.01238
spec-2917-54556-0039,M2,train,29.00183
spec-1163-52669-0502,M2,train,20.02048
spec-0788-52338-0138,M2,train,54.44749
spec-2376-53770-0336,M2,train,26.11516
spec-1987-53765-0084,M2,train,23.77428
spec-3257-54888-0503,M2,train,14.6535
spec-1485-52992-0560,M2,train,10.3655
spec-1738-53051-0274,M2,train,18.10254
spec-2575-54085-0526,M2,train,19.52961
spec-3181-54860-0497,M2,train,10.80982
spec-2027-53433-0335,M2,train,22.9144
spec-1121-52873-0309,M2,train,13.9977
spec-2363-53763-0601,M2,train,19.53436
spec-3260-54883-0105,M2,train,16.09112
spec-1249-54484-0559,M2,train,20.73326
spec-3225-54853-0041,M2,train,11.89122
spec-1130-52669-0057,M2,train,10.05718
spec-2129-54252-0515,M2,train,22.57789
spec-3294-54918-0524,M2,train,21.85959
spec-1125-52606-0493,M2,train,45.88099
spec-2218-53816-0631,M2,train,35.13311
spec-2197-53555-0349,M2,train,21.99978
spec-1066-52589-0091,M2,train,26.45811
spec-1117-52885-0168,M2,train,20.32828
spec-3137-54730-0118,M2,train,12.40464
spec-2351-53772-0328,M2,train,23.76328
spec-3259-54885-0076,M2,train,15.01523
spec-1710-53504-0361,M2,train,36.98129
spec-1594-52992-0239,M2,train,23.50184
spec-1081-52531-0233,M2,train,14.7638
spec-2328-53728-0613,M2,train,16.56211
spec-0555-52266-0442,M2,train,10.92613
spec-1124-52914-0204,M2,train,11.04463
spec-3245-54894-0538,M2,train,11.15935
spec-1093-52591-0148,M2,train,13.26354
spec-1497-52886-0480,M2,train,10.57863
spec-0766-52247-0240,M2,train,29.3608
spec-1120-52589-0217,M2,train,28.67466
spec-2948-54553-0281,M2,train,29.38659
spec-1509-52942-0132,M2,train,11.96365
spec-2283-53729-0465,M2,train,38.89242
spec-1939-53389-0198,M2,train,22.90876
spec-1851-53524-0372,M2,train,22.85988
spec-1489-52991-0587,M2,train,20.54096
spec-1247-52677-0634,M2,train,24.0571
spec-0961-52615-0466,M2,train,23.51656
spec-0927-52559-0526,M2,train,11.76583
spec-1426-52993-0152,M2,train,18.09461
spec-1070-52591-0634,M2,train,21.91961
spec-2133-53917-0439,M2,train,17.02824
spec-1121-52873-0158,M2,train,17.60771
spec-2063-53359-0418,M2,train,47.21924
spec-1354-52814-0437,M2,train,38.01914
spec-2695-54409-0178,M2,train,33.19611
spec-1898-53260-0640,M2,train,37.1067
spec-3121-54749-0546,M2,train,32.4608
spec-2756-54508-0473,M2,train,24.45567
spec-1491-52996-0544,M2,train,11.23951
spec-0906-52368-0391,M2,train,40.80993
spec-1591-52976-0171,M2,train,40.999
spec-2275-53709-0127,M2,train,30.41324
spec-3187-54821-0218,M2,train,22.68353
spec-1125-52606-0580,M2,train,40.81928
spec-1998-53433-0505,M2,train,25.96345
spec-3109-54833-0599,M2,train,17.47244
spec-2121-54180-0209,M2,train,23.76084
spec-1581-53149-0213,M2,train,26.8328
spec-2227-53820-0633,M2,train,28.19166
spec-0698-52203-0161,M2,train,20.87187
spec-1217-52672-0155,M2,train,15.67801
spec-0481-51908-0586,M2,train,44.25812
spec-3111-54800-0233,M2,train,11.25966
spec-0847-52426-0191,M2,train,43.16125
spec-2614-54481-0333,M2,train,25.49863
spec-2198-53918-0325,M2,train,25.08223
spec-1831-54557-0462,M2,train,12.81927
spec-1123-52882-0374,M2,train,15.23055
spec-1292-52736-0169,M2,train,15.81131
spec-0525-52029-0096,M2,train,58.07396
spec-1120-52589-0550,M2,train,28.33625
spec-1580-53145-0565,M2,train,17.8309
spec-1121-52873-0061,M2,train,12.44635
spec-2751-54243-0518,M2,train,39.36008
spec-0327-52294-0604,M2,train,10.70694
spec-2129-54252-0081,M2,train,19.87752
spec-1728-53228-0150,M2,train,16.64072
spec-0574-52347-0346,M2,train,30.71687
spec-1591-52976-0108,M2,train,31.81142
spec-2224-53815-0433,M2,train,34.91199
spec-0896-52592-0453,M2,train,13.39837
spec-1486-52993-0600,M2,train,10.80747
spec-3114-54773-0396,M2,train,14.79194
spec-7258-56605-0444,M2,train,21.73025
spec-3380-54977-0359,M2,train,22.4927
spec-2950-54559-0434,M2,train,21.19223
spec-1580-53145-0062,M2,train,15.19489
spec-0832-52312-0558,M2,train,18.13438
spec-2210-53535-0023,M2,train,22.5755
spec-2205-53793-0117,M2,train,25.94832
spec-1879-54478-0028,M2,train,21.24061
spec-3324-54943-0358,M2,train,27.5034
spec-1351-52790-0323,M2,train,16.59726
spec-2064-53341-0367,M2,train,11.54598
spec-1894-53240-0390,M2,train,25.77581
spec-1592-52990-0511,M2,train,25.93012
spec-0408-51821-0270,M2,train,49.94418
spec-2349-53734-0393,M2,train,22.0717
spec-3133-54789-0421,M2,train,41.31248
spec-3145-54801-0207,M2,train,12.09287
spec-3265-54888-0157,M2,train,11.51972
spec-3248-54880-0101,M2,train,10.46696
spec-3240-54883-0581,M2,train,10.70447
spec-1129-52641-0428,M2,train,15.65071
spec-1094-52524-0635,M2,train,39.31021
spec-1997-53442-0007,M2,train,17.61879
spec-1982-53436-0283,M2,train,22.04793
spec-3137-54730-0602,M2,train,15.34692
spec-3295-54924-0343,M2,train,13.5293
spec-3198-54865-0478,M2,train,31.40721
spec-1126-52618-0606,M2,train,32.90286
spec-2276-53712-0225,M2,train,36.26191
spec-1921-53317-0039,M2,train,20.5856
spec-3155-54829-0502,M2,train,14.28862
spec-2927-54621-0355,M2,train,23.76275
spec-3133-54789-0243,M2,train,33.81847
spec-2427-53815-0458,M2,train,25.52661
spec-2294-53733-0267,M2,train,49.47541
spec-2343-53735-0171,M2,train,11.53746
spec-0666-52149-0585,M2,train,14.53222
spec-1780-53090-0198,M2,train,17.93199
spec-2362-53759-0239,M2,train,23.39184
spec-2608-54474-0542,M2,train,25.82443
spec-3209-54906-0197,M2,train,11.21017
spec-2530-53881-0586,M2,train,30.30838
spec-0493-51957-0221,M2,train,30.76725
spec-1488-52965-0439,M2,train,17.52482
spec-0971-52644-0041,M2,train,10.03868
spec-2795-54563-0147,M2,train,23.08255
spec-3296-54909-0385,M2,train,10.27638
spec-1246-53783-0277,M2,train,17.05506
spec-1128-52637-0119,M2,val,19.95848
spec-1417-53141-0188,M2,val,43.03998
spec-1127-52932-0138,M2,val,15.45993
spec-0763-52235-0491,M2,val,10.36221
spec-1996-53436-0072,M2,val,20.79398
spec-1579-53473-0074,M2,val,17.66824
spec-1915-53612-0032,M2,val,29.08449
spec-1228-52728-0051,M2,val,11.85399
spec-1118-52559-0514,M2,val,30.99727
spec-1080-52614-0065,M2,val,11.93979
spec-3319-54915-0444,M2,val,18.60814
spec-1063-52591-0304,M2,val,10.22678
spec-2236-53729-0150,M2,val,19.73268
spec-1983-53442-0284,M2,val,21.98969
spec-1126-52618-0239,M2,val,15.96072
spec-0828-52317-0183,M2,val,14.84914
spec-0832-52312-0521,M2,val,12.08292
spec-1106-52912-0572,M2,val,14.28453
spec-3193-54830-0582,M2,val,10.36792
spec-0726-52207-0053,M2,val,20.84095
spec-2287-53705-0227,M2,val,25.25571
spec-1069-52590-0080,M2,val,21.81397
spec-1119-52581-0245,M2,val,22.62429
spec-1127-52932-0206,M2,val,18.18927
spec-1426-52993-0566,M2,val,27.46548
spec-1766-53468-0335,M2,val,34.74476
spec-1763-53463-0010,M2,val,14.17742
spec-1685-53463-0090,M2,val,10.30612
spec-3298-54924-0597,M2,val,35.87972
spec-3131-54731-0434,M2,val,28.30912
spec-2065-53678-0092,M2,val,15.39436
spec-1067-52616-0151,M2,val,10.72683
spec-1128-52637-0490,M2,val,24.37844
spec-1248-54477-0361,M2,val,16.99203
spec-3209-54906-0524,M2,val,10.65379
spec-3134-54806-0341,M2,val,10.62353
spec-2089-53498-0399,M2,val,26.9081
spec-1118-52559-0596,M2,val,34.17916
spec-1215-52725-0168,M2,val,13.95647
spec-2534-53917-0452,M2,val,13.80088
spec-1130-52669-0173,M2,val,22.54021
spec-1768-53442-0542,M2,val,43.86557
spec-1775-53847-0025,M2,val,19.66899
spec-1689-53177-0173,M2,val,17.33109
spec-2653-54230-0552,M2,val,29.42031
spec-1321-52764-0415,M2,val,19.9457
spec-0462-51909-0437,M2,val,13.95442
spec-1361-53047-0239,M2,val,44.26967
spec-1118-52559-0403,M2,val,15.75234
spec-1986-53475-0517,M2,val,18.67226
spec-1404-52825-0118,M2,val,11.5352
spec-3115-54793-0521,M2,val,14.65546
spec-3154-54821-0500,M2,val,10.56477
spec-1920-53314-0320,M2,val,27.18672
spec-2708-54561-0387,M2,val,14.67572
spec-1075-52933-0106,M2,val,17.44452
spec-2061-53711-0612,M2,val,44.61398
spec-1245-53742-0506,M2,val,13.70718
spec-2345-53757-0118,M2,val,31.72523
spec-3313-54999-0465,M2,val,10.45185
spec-3115-54793-0464,M2,val,19.90329
spec-2064-53341-0128,M2,val,16.50219
spec-1131-52902-0236,M2,val,29.45065
spec-2420-54086-0339,M2,val,10.71592
spec-1076-52914-0091,M2,val,11.22446
spec-1498-52914-0504,M2,val,39.87371
spec-1687-53260-0299,M2,val,23.77696
spec-3179-54830-0358,M2,val,12.29142
spec-1486-52993-0442,M2,val,29.96381
spec-1126-52618-0545,M2,val,12.86666
spec-2061-53405-0602,M2,val,20.9239
spec-3175-54828-0420,M2,val,10.56296
spec-0619-52056-0453,M2,val,29.60575
spec-1577-53495-0039,M2,val,35.58555
spec-2868-54451-0179,M2,val,18.63762
spec-1750-53358-0586,M2,val,19.78929
spec-2647-54495-0508,M2,val,25.71721
spec-1132-52903-0342,M2,val,12.74999
spec-2202-53566-0623,M2,val,26.59469
spec-2122-54178-0350,M2,val,42.38034
spec-1491-52996-0389,M2,val,11.15154
spec-1092-52639-0286,M2,val,10.14874
spec-1247-52677-0064,M2,val,10.44135
spec-1990-53472-0213,M2,val,23.9454
spec-3289-54910-0138,M2,val,13.44358
spec-0704-52205-0131,M2,val,12.66477
spec-2203-53915-0489,M2,val,38.27496
spec-7258-56605-0062,M2,val,21.12384
spec-1990-53472-0058,M2,val,22.67345
spec-0513-51989-0023,M2,val,10.05718
spec-1366-53063-0202,M2,val,14.35245
spec-3210-54876-0081,M2,val,14.00003
spec-2910-54630-0369,M2,val,18.84345
spec-2275-53709-0354,M2,val,28.2349
spec-1118-52559-0091,M2,val,40.46969
spec-2794-54537-0602,M2,val,23.39753
spec-2291-53714-0304,M2,val,23.43217
spec-3153-54790-0197,M2,val,13.46944
spec-1694-53472-0502,M2,val,31.64661
spec-1720-53854-0339,M2,val,13.57122
spec-1888-53239-0215,M2,val,36.84822
spec-3137-54730-0209,M2,val,43.03683
spec-3130-54740-0364,M2,val,14.07591
spec-1119-52581-0335,M2,val,21.59955
spec-3134-54806-0638,M2,val,28.71323
spec-2283-53729-0171,M2,val,35.60228
spec-0574-52366-0392,M2,val,22.70945
spec-2695-54409-0170,M2,val,41.81379
spec-2887-54521-0286,M2,val,28.69134
spec-2427-53815-0433,M2,val,27.9092
spec-2420-54086-0149,M2,val,24.09701
spec-2970-54589-0426,M2,val,22.65302
spec-3172-54863-0359,M2,val,12.93322
spec-0780-52370-0181,M2,val,30.0125
spec-2629-54087-0063,M2,val,44.187
spec-1407-52886-0011,M2,val,36.24624
spec-1129-52641-0018,M2,val,13.5236
spec-3167-54822-0614,M2,val,41.06186
spec-1071-52641-0343,M2,val,10.9684
spec-1488-52965-0076,M2,val,10.40539
spec-3144-54763-0613,M2,val,15.14772
spec-2428-53801-0192,M2,val,20.48975
spec-0607-52368-0616,M2,val,28.21596
spec-2817-54627-0426,M2,val,11.75696
spec-2007-53474-0081,M2,val,21.81792
spec-1514-52931-0116,M2,val,31.92692
spec-3185-54829-0361,M2,val,13.74538
spec-2022-53827-0151,M2,val,24.14843
spec-3297-54941-0337,M2,val,12.60427
spec-2078-53378-0204,M2,val,43.70596
spec-1127-52932-0256,M2,val,13.35364
spec-3167-54822-0425,M2,val,16.04376
spec-2227-53820-0638,M2,val,21.47287
spec-3243-54910-0262,M2,val,12.76609
spec-0637-52174-0223,M2,val,25.19051
spec-1744-53055-0305,M2,val,19.85001
spec-1958-53385-0528,M2,val,28.09136
spec-2533-54585-0486,M2,val,32.99849
spec-1130-52669-0175,M2,val,10.37069
spec-0473-51929-0234,M2,val,19.09044
spec-1132-52903-0381,M2,val,13.15298
spec-1491-52996-0360,M2,val,16.48402
spec-3390-54945-0097,M2,val,12.91755
spec-1415-52885-0408,M2,val,19.02609
spec-1984-53433-0152,M2,val,20.05762
spec-3296-54909-0541,M2,val,11.57004
spec-1646-53498-0566,M2,val,22.3455
spec-2237-53828-0429,M2,val,45.74721
spec-3290-54941-0423,M2,val,10.2056
spec-3254-54889-0318,M2,val,11.10292
spec-1125-52606-0517,M2,val,10.82868
spec-2427-53815-0050,M2,val,41.53587
spec-3367-54998-0144,M2,val,10.53063
spec-2076-53442-0234,M2,val,19.41591
spec-3132-54746-0126,M2,val,13.8896
spec-3161-54779-0623,M2,val,15.54146
spec-0358-51818-0264,M2,val,45.90842
spec-3247-54888-0084,M2,val,18.80423
spec-1129-52641-0350,M2,val,30.02353
spec-2037-53446-0020,M2,val,29.52302
spec-1092-52639-0026,M2,val,14.94656
spec-1991-53446-0282,M2,val,18.19721
spec-3144-54763-0307,M2,val,10.95121
spec-1763-53463-0543,M2,val,31.39617
spec-1506-53003-0308,M2,val,18.04942
spec-1126-52618-0120,M2,val,16.42507
spec-2279-53708-0195,M2,val,32.79086
spec-1405-52826-0338,M2,val,40.67887
spec-1458-53119-0545,M2,val,26.60925
spec-3214-54866-0384,M2,val,24.05233
spec-3286-54910-0241,M2,val,20.74896
spec-3215-54861-0140,M2,val,20.46104
spec-1853-53566-0524,M2,val,30.42193
spec-3257-54888-0617,M2,val,11.52022
spec-1756-53080-0251,M2,val,10.2867
spec-2746-54232-0414,M2,val,28.65131
spec-1341-52786-0427,M2,val,12.09605
spec-2276-53712-0261,M2,val,28.47056
spec-0589-52055-0448,M2,val,12.575
spec-1088-52929-0140,M2,val,21.38132
spec-3209-54906-0419,M2,val,10.59346
spec-1984-53433-0090,M2,val,30.41693
spec-1126-52618-0018,M2,val,26.60925
spec-2950-54559-0099,M2,val,25.59328
spec-1119-52581-0152,M2,val,25.6851
spec-3137-54730-0223,M2,val,11.56992
spec-2359-53800-0589,M2,val,28.37774
spec-1080-52614-0545,M2,val,10.22548
spec-2523-54572-0612,M2,val,10.09171
spec-2364-53737-0487,M2,val,29.93513
spec-1069-52590-0292,M2,val,27.23406
spec-1885-53230-0271,M2,val,10.32579
spec-2066-53349-0029,M2,val,16.74672
spec-1085-52531-0380,M2,val,22.78068
spec-3326-54943-0001,M2,val,19.04907
spec-1130-52669-0229,M2,val,23.23239
spec-1096-52974-0150,M2,val,27.71371
spec-0713-52178-0454,M2,val,40.97432
spec-1129-52641-0151,M2,val,19.27829
spec-1132-52903-0509,M2,val,14.80965
spec-0904-52381-0452,M2,val,12.05439
spec-3142-54735-0604,M2,val,11.37063
spec-3289-54910-0141,M2,val,12.2436
spec-0790-52441-0128,M2,val,33.1474
spec-1127-52932-0026,M2,val,39.63972
spec-2212-53789-0295,M2,val,14.84376
spec-3112-54802-0105,M2,val,10.11778
spec-1570-53149-0124,M2,val,26.30349
spec-3234-54885-0605,M2,val,10.06624
spec-3130-54740-0210,M2,val,11.38612
spec-3166-54830-0063,M2,val,12.50343
spec-1122-52876-0144,M2,val,17.32521
spec-3123-54741-0288,M2,val,11.67378
spec-2816-54400-0591,M2,val,22.05877
spec-1125-52606-0551,M2,val,15.02678
spec-1244-52674-0256,M2,val,11.55422
spec-1124-52914-0095,M2,val,14.81648
spec-0633-52079-0470,M2,val,13.39776
spec-1775-53847-0596,M2,val,26.93709
spec-2567-54179-0161,M2,val,15.24322
spec-0551-51993-0115,M2,val,34.1668
spec-1132-52903-0239,M2,val,14.48554
spec-2606-54154-0507,M2,val,20.98538
spec-2819-54617-0538,M2,val,18.09109
spec-3249-54880-0401,M2,val,17.07961
spec-3187-54821-0141,M2,val,12.14908
spec-1128-52637-0126,M2,val,15.38466
spec-0605-52353-0254,M2,val,15.18776
spec-1767-53436-0543,M2,val,13.61145
spec-1511-52946-0493,M2,val,13.96834
spec-0324-51666-0604,M2,val,24.51025
spec-2343-53735-0089,M2,val,24.02453
spec-3115-54793-0600,M2,val,20.88153
spec-1065-52586-0345,M2,val,23.13426
spec-2205-53793-0032,M2,val,20.22716
spec-3160-54793-0070,M2,val,14.82879
spec-1082-52523-0393,M2,val,10.62405
spec-1590-52974-0589,M2,val,39.60762
spec-2925-54584-0016,M2,val,16.617
spec-2004-53737-0407,M2,val,14.79669
spec-2090-53463-0199,M2,val,20.48223
spec-2275-53709-0559,M2,val,37.15327
spec-2525-54569-0541,M2,val,22.82228
spec-0522-52024-0006,M2,val,27.50572
spec-2918-54554-0389,M2,val,17.36947
spec-1505-52941-0152,M2,val,33.64489
spec-1507-53763-0010,M2,val,26.99288
spec-3106-54714-0302,M2,val,11.60723
spec-1579-53473-0052,M2,val,20.73523
spec-0841-52375-0038,M2,val,33.54453
spec-1256-52902-0410,M2,val,10.47859
spec-3395-55004-0199,M2,val,17.89796
spec-2525-54569-0597,M2,val,24.52884
spec-1759-53081-0549,M2,val,27.62848
spec-1120-52589-0075,M2,val,12.86335
spec-2082-53358-0440,M2,val,12.62314
spec-1126-52618-0527,M2,val,13.50876
spec-1759-53081-0593,M2,val,23.8874
spec-2074-53437-0031,M2,val,14.52552
spec-1132-52903-0215,M2,val,11.82723
spec-2053-53446-0468,M2,val,26.69366
spec-1587-52964-0377,M2,val,19.82751
spec-1759-53081-0346,M2,val,18.811
spec-1086-52525-0313,M2,val,11.08519
spec-3262-54884-0143,M2,val,19.43707
spec-1723-53905-0454,M2,val,10.66915
spec-1994-53845-0487,M2,val,21.11536
spec-1505-52941-0453,M2,val,15.66833
spec-1763-53463-0019,M2,val,19.5096
spec-1521-52945-0090,M2,val,19.65637
spec-1990-53472-0219,M2,val,23.67933
spec-1508-52944-0404,M2,val,19.37484
spec-1685-53463-0470,M2,val,11.1364
spec-1131-52902-0187,M2,val,11.52267
spec-2236-53729-0329,M2,val,30.56403
spec-1128-52637-0455,M2,val,26.00037
spec-2665-54232-0021,M2,val,23.38218
spec-1067-52616-0557,M2,val,16.75907
spec-1120-52589-0287,M2,val,13.87727
spec-2934-54626-0448,M2,val,19.55079
spec-1130-52669-0339,M2,val,11.33132
spec-2022-53827-0211,M2,val,20.08447
spec-2595-54207-0179,M2,val,27.12226
spec-0404-51812-0584,M2,val,49.22209
spec-1132-52903-0200,M2,val,22.28183
spec-3121-54749-0183,M2,val,14.31444
spec-3137-54730-0392,M2,val,10.55558
spec-3156-54792-0525,M2,val,13.51065
spec-1592-52990-0053,M2,val,38.19485
spec-3174-54821-0016,M2,val,18.17395
spec-2063-53359-0621,M2,val,17.95301
spec-2525-54569-0227,M2,val,20.58705
spec-3233-54891-0119,M2,val,20.83523
spec-1122-52876-0494,M2,val,11.2063
spec-2359-53800-0629,M2,val,26.06727
spec-1129-52641-0570,M2,val,38.93816
spec-3211-54852-0629,M2,val,69.28083
spec-2072-53430-0381,M2,val,27.7777
spec-1989-53772-0133,M2,val,48.81116
spec-1120-52589-0541,M2,val,42.84312
spec-2368-53758-0114,M2,val,20.6659
spec-2075-53730-0354,M2,val,25.87041
spec-1487-52964-0209,M2,val,11.90617
spec-1399-53172-0490,M2,val,40.78307
spec-2274-53726-0555,M2,val,11.69174
spec-2010-53495-0179,M2,val,26.73333
spec-1510-52992-0291,M2,val,11.043
spec-1119-52581-0174,M2,val,19.89875
spec-2951-54592-0401,M2,val,26.99431
spec-1591-52976-0611,M2,val,41.15408
spec-1694-53472-0041,M2,val,19.46415
spec-3325-54942-0424,M2,val,14.66969
spec-1853-53566-0406,M2,val,20.21877
spec-2024-53503-0447,M2,val,22.78012
spec-1233-52734-0300,M2,val,25.73165
spec-3134-54806-0044,M2,val,79.20524
spec-2627-54379-0479,M2,val,19.59476
spec-1983-53442-0614,M2,val,29.78474
spec-1126-52618-0240,M2,val,13.5544
spec-1280-52738-0315,M2,val,24.10315
spec-1120-52589-0084,M2,val,15.53832
spec-2334-53730-0337,M2,val,50.29061
spec-1381-53089-0272,M2,val,22.25915
spec-2460-54616-0273,M2,val,10.19825
spec-1124-52914-0460,M2,val,28.89466
spec-1983-53442-0127,M2,val,24.52838
spec-1127-52932-0125,M2,val,22.21439
spec-1275-52996-0492,M2,val,13.62178
spec-1511-52946-0450,M2,val,42.16868
spec-2368-53758-0180,M2,val,25.95829
spec-2948-54553-0286,M2,val,24.19905
spec-0848-52669-0428,M2,val,15.08266
spec-1439-53003-0613,M2,val,29.00267
spec-1130-52669-0374,M2,val,43.33614
spec-2268-53682-0155,M2,val,50.76404
spec-2869-54454-0282,M2,val,33.05463
spec-3242-54889-0084,M2,val,18.57803
spec-1125-52606-0578,M2,val,43.57086
spec-2922-54612-0324,M2,val,11.32854
spec-3210-54876-0496,M2,val,42.67928
spec-2649-54212-0161,M2,val,21.28545
spec-1896-53242-0410,M2,val,40.72206
spec-1008-52707-0087,M2,val,10.60612
spec-3160-54793-0233,M2,val,12.75235
spec-2210-53535-0013,M2,val,23.71044
spec-2287-53705-0411,M2,val,24.37097
spec-2969-54586-0563,M2,val,25.275
spec-1984-53433-0559,M2,val,35.79001
spec-2945-54505-0587,M2,val,24.64739
spec-3128-54776-0475,M2,val,21.91752
spec-1132-52903-0556,M2,val,15.95446
spec-1944-53385-0443,M2,val,24.61336
spec-2885-54497-0380,M2,val,21.08966
spec-1787-54465-0431,M2,val,13.91724
spec-2427-53815-0578,M2,val,31.17533
spec-1131-52902-0447,M2,val,16.18176
spec-2158-54209-0380,M2,val,12.13698
spec-3167-54822-0118,M2,val,31.48669
spec-2790-54555-0386,M2,val,22.04119
spec-2663-54234-0073,M2,val,31.96964
spec-2825-54439-0087,M2,val,11.42547
spec-2206-53795-0638,M2,val,23.75815
spec-1124-52914-0507,M2,val,14.76945
spec-3315-54942-0496,M2,val,11.01859
spec-1588-52965-0586,M2,val,37.70112
spec-1120-52589-0089,M2,val,22.63428
spec-2803-54368-0541,M2,val,38.807
spec-1351-52790-0260,M2,val,17.79779
spec-2804-54368-0268,M2,val,27.0416
spec-1073-52649-0604,M2,val,40.79088
spec-1252-52970-0609,M2,val,27.956
spec-0324-51666-0598,M2,val,15.92103
spec-0682-52525-0399,M2,val,14.59621
spec-2031-53848-0229,M2,val,25.30648
spec-1852-53534-0239,M2,val,19.40143
spec-0364-52000-0542,M2,val,34.7033
spec-2641-54230-0087,M2,val,22.88714
spec-3174-54821-0598,M2,val,11.97674
spec-1120-52589-0158,M2,val,24.45256
spec-3185-54829-0084,M2,val,11.91022
spec-0786-52319-0082,M2,val,40.11477
spec-1688-53462-0260,M2,val,49.75356
spec-3184-54850-0164,M2,val,16.85892
spec-2427-53800-0227,M2,val,19.13449
spec-2359-53800-0581,M2,val,53.6703
spec-1132-52903-0433,M2,val,13.14367
spec-3286-54910-0199,M2,val,17.91872
spec-2362-53759-0346,M2,val,37.83112
spec-2281-53711-0254,M2,val,22.97798
spec-1923-53319-0444,M2,val,61.38603
spec-2928-54614-0137,M2,val,15.85184
spec-1498-52914-0296,M2,val,27.88395
spec-1124-52914-0406,M2,val,11.56908
spec-2367-53763-0626,M2,val,24.03436
spec-2343-53735-0527,M2,val,26.78882
spec-2968-54585-0452,M2,val,24.22063
spec-3110-54747-0501,M2,val,11.22824
spec-3116-54792-0534,M2,val,12.9328
spec-1487-52964-0080,M2,val,51.04132
spec-1983-53442-0638,M2,val,16.52377
spec-2343-53735-0055,M2,test,27.61648
spec-1008-52707-0068,M2,test,10.66864
spec-1877-54464-0108,M2,test,15.12451
spec-1126-52618-0175,M2,test,11.16465
spec-3250-54883-0225,M2,test,11.46541
spec-1772-53089-0508,M2,test,11.90409
spec-2331-53742-0461,M2,test,15.96424
spec-1124-52914-0296,M2,test,35.57128
spec-2038-53327-0113,M2,test,57.87076
spec-1854-53566-0091,M2,test,19.89933
spec-1955-53442-0258,M2,test,22.49533
spec-0872-52339-0126,M2,test,26.05922
spec-2746-54232-0557,M2,test,18.57155
spec-0445-51873-0628,M2,test,39.94384
spec-0945-52652-0085,M2,test,21.16693
spec-2292-53713-0065,M2,test,20.6983
spec-1845-54144-0426,M2,test,30.80857
spec-2595-54207-0264,M2,test,20.4891
spec-1910-53299-0280,M2,test,15.71734
spec-1119-52581-0095,M2,test,11.23289
spec-3143-54772-0163,M2,test,12.97032
spec-1089-52913-0571,M2,test,11.35546
spec-2563-54653-0264,M2,test,11.21464
spec-3141-55008-0157,M2,test,14.09878
spec-2406-54084-0549,M2,test,19.95794
spec-1500-53730-0370,M2,test,12.09205
spec-2441-54065-0172,M2,test,33.98767
spec-0441-51868-0036,M2,test,10.21501
spec-1335-52824-0630,M2,test,12.07129
spec-1994-53845-0480,M2,test,19.22151
spec-1121-52873-0379,M2,test,11.02393
spec-1244-52674-0478,M2,test,10.6605
spec-1988-53469-0284,M2,test,26.80205
spec-0324-51666-0439,M2,test,15.25823
spec-1504-52940-0597,M2,test,38.78398
spec-1129-52641-0005,M2,test,22.99737
spec-0860-52319-0046,M2,test,24.53074
spec-1124-52914-0258,M2,test,10.17531
spec-1107-52968-0614,M2,test,10.88138
spec-3160-54793-0021,M2,test,10.81897
spec-1130-52669-0388,M2,test,11.7583
spec-1094-52524-0440,M2,test,23.54128
spec-2085-53379-0248,M2,test,21.87867
spec-3138-54740-0337,M2,test,11.92053
spec-1108-53227-0579,M2,test,15.3502
spec-1935-53387-0050,M2,test,11.74602
spec-1671-53446-0071,M2,test,22.03276
spec-1119-52562-0124,M2,test,11.76332
spec-2949-54557-0060,M2,test,30.13751
spec-1638-52999-0148,M2,test,23.14859
spec-1732-53501-0009,M2,test,24.1917
spec-1707-53885-0422,M2,test,16.41111
spec-1572-53177-0238,M2,test,24.52545
spec-1939-53389-0162,M2,test,23.69979
spec-3375-55003-0460,M2,test,12.40321
spec-3209-54906-0533,M2,test,43.57167
spec-1127-52932-0572,M2,test,14.93784
spec-1405-52826-0077,M2,test,17.87976
spec-1590-52974-0296,M2,test,31.43714
spec-1501-53740-0103,M2,test,29.83501
spec-0411-51873-0110,M2,test,19.49603
spec-1504-52940-0046,M2,test,44.5774
spec-2462-54561-0413,M2,test,27.92157
spec-0837-52642-0159,M2,test,18.5581
spec-1513-53741-0580,M2,test,12.63242
spec-7257-56658-0250,M2,test,24.86844
spec-1089-52913-0387,M2,test,18.53804
spec-2743-54259-0349,M2,test,24.8702
spec-3246-54939-0082,M2,test,12.62699
spec-1492-52932-0543,M2,test,10.19333
spec-1571-53174-0004,M2,test,18.30446
spec-2074-53437-0460,M2,test,22.38251
spec-1983-53442-0018,M2,test,40.65287
spec-3313-54999-0383,M2,test,24.25544
spec-1086-52525-0064,M2,test,40.4022
spec-1726-53137-0129,M2,test,24.35132
spec-2343-53735-0184,M2,test,27.77949
spec-2351-53772-0263,M2,test,34.86235
spec-1859-53177-0144,M2,test,16.05854
spec-1991-53446-0009,M2,test,25.97553
spec-1924-53330-0455,M2,test,14.80823
spec-3151-54804-0362,M2,test,22.47762
spec-1396-53112-0306,M2,test,20.84667
spec-2826-54389-0144,M2,test,10.00318
spec-3132-54746-0057,M2,test,11.96724
spec-1923-53319-0214,M2,test,21.05135
spec-2779-54540-0525,M2,test,14.76823
spec-3429-54976-0321,M2,test,35.80568
spec-1131-52902-0254,M2,test,20.18044
spec-1067-52616-0271,M2,test,22.93933
spec-2061-53405-0579,M2,test,15.30344
spec-3241-54884-0342,M2,test,11.98438
spec-2205-53793-0069,M2,test,23.22968
spec-1118-52559-0148,M2,test,11.11396
