basename,label,dataset,snr
spec-0634-52164-0531,K7,train,33.8644
spec-1701-53142-0629,K7,train,19.32837
spec-2467-54176-0218,K7,train,38.77359
spec-0344-51693-0462,K7,train,22.687
spec-2537-53917-0364,K7,train,51.84794
spec-1124-52914-0018,K7,train,11.32741
spec-2972-54586-0012,K7,train,12.47581
spec-1509-52942-0216,K7,train,19.33542
spec-1226-52734-0043,K7,val,44.36836
spec-2467-54176-0417,K7,train,25.40098
spec-3319-54915-0272,K7,train,79.25838
spec-1488-52965-0397,K7,test,48.11833
spec-2663-54234-0516,K7,train,44.15227
spec-0324-51666-0288,K7,test,14.57653
spec-0768-52281-0476,K7,test,14.78818
spec-3106-54714-0149,K7,val,34.43591
spec-2574-54084-0126,K7,test,15.41582
spec-1881-53261-0367,K7,train,15.16799
spec-1121-52873-0055,K7,val,29.05113
spec-3386-54952-0621,K7,train,51.92038
spec-2912-54499-0234,K7,val,89.75195
spec-2828-54438-0578,K7,val,34.1859
spec-1884-53228-0409,K7,train,35.53188
spec-3229-54876-0623,K7,val,50.13671
spec-1476-52964-0203,K7,test,6.55092
spec-2265-53674-0423,K7,val,28.30153
spec-1910-53299-0207,K7,val,10.57927
spec-1072-52643-0108,K7,train,18.66699
spec-2759-54534-0634,K7,val,9.287556
spec-1079-52621-0287,K7,test,54.24615
spec-1117-52885-0146,K7,test,19.68106
spec-2280-53680-0473,K7,test,26.37525
spec-2467-54176-0069,K7,train,13.26819
spec-0786-52319-0435,K7,val,18.80483
spec-3293-54921-0024,K7,train,47.2401
spec-3138-54740-0068,K7,train,118.7572
spec-1514-52931-0349,K7,train,60.38985
spec-1507-53763-0201,K7,train,34.98118
spec-2805-54380-0106,K7,train,23.91508
spec-2567-54179-0191,K7,train,21.40317
spec-3151-54804-0568,K7,val,62.42595
spec-0611-52055-0592,K7,val,6.917448
spec-1914-53612-0083,K7,train,28.50666
spec-0783-52325-0496,K7,train,22.3317
spec-0789-52342-0146,K7,train,45.69838
spec-1885-53230-0241,K7,val,12.52108
spec-1913-53321-0370,K7,val,14.56653
spec-3151-54804-0128,K7,val,74.5881
spec-1881-53261-0490,K7,train,16.71791
spec-3129-54747-0112,K7,train,59.62025
spec-2399-53764-0118,K7,test,22.34129
spec-2944-54523-0098,K7,test,80.55463
spec-1123-52882-0333,K7,test,14.90501
spec-2819-54617-0086,K7,train,35.36239
spec-1161-52703-0429,K7,train,48.12289
spec-1917-53289-0436,K7,test,8.745938
spec-0357-51813-0261,K7,train,54.46697
spec-1118-52559-0232,K7,train,43.26522
spec-0310-51616-0570,K7,test,22.80274
spec-2407-53771-0282,K7,train,14.5818
spec-3151-54804-0475,K7,val,78.035
spec-1898-53260-0083,K7,val,47.09294
spec-1450-53120-0219,K7,val,43.88924
spec-1062-52619-0464,K7,train,27.65172
spec-1068-52614-0255,K7,test,17.88074
spec-3384-54948-0392,K7,test,57.62562
spec-3156-54792-0327,K7,train,93.81908
spec-1523-52937-0428,K7,val,10.42896
spec-2509-54180-0582,K7,val,28.84436
spec-2536-53883-0516,K7,test,23.11675
spec-1891-53238-0407,K7,train,25.54521
spec-2188-54595-0429,K7,test,26.98382
spec-3145-54801-0318,K7,train,80.6181
spec-1485-52992-0111,K7,train,14.32201
spec-1777-53857-0224,K7,train,8.010872
spec-0383-51818-0580,K7,train,13.03535
spec-2808-54524-0373,K7,test,75.42581
spec-1902-53271-0174,K7,train,31.32089
spec-1005-52703-0433,K7,train,12.53905
spec-1397-53119-0038,K7,val,27.6538
spec-3180-54864-0498,K7,val,12.97768
spec-3138-54740-0176,K7,val,68.77272
spec-2575-54085-0256,K7,val,41.53494
spec-3251-54882-0551,K7,test,62.63992
spec-1898-53260-0327,K7,train,20.98459
spec-1913-53321-0583,K7,train,11.69123
spec-2418-53794-0261,K7,test,11.97152
spec-1522-52932-0317,K7,train,7.205314
spec-1210-52701-0577,K7,train,25.68257
spec-1071-52641-0612,K7,train,16.84786
spec-3262-54884-0428,K7,test,46.73285
spec-1787-54465-0600,K7,train,7.40476
spec-3249-54880-0186,K7,test,47.26397
spec-0525-52029-0214,K7,train,5.942791
spec-0605-52353-0284,K7,train,13.61241
spec-1895-53242-0543,K7,train,18.09252
spec-3175-54828-0162,K7,train,30.79625
spec-1500-53730-0583,K7,train,18.21889
spec-2903-54581-0253,K7,train,28.88571
spec-0394-51876-0091,K7,test,11.61951
spec-0468-51912-0456,K7,test,11.94597
spec-3315-54942-0532,K7,train,57.3983
spec-3261-54881-0434,K7,train,63.1351
spec-0988-52520-0515,K7,train,24.44724
spec-0481-51908-0618,K7,train,5.483828
spec-2928-54614-0153,K7,train,79.20438
spec-2932-54595-0602,K7,val,57.98073
spec-1942-53415-0111,K7,train,7.671863
spec-2096-53446-0283,K7,train,14.35029
spec-0688-52203-0542,K7,train,14.36709
spec-2971-54590-0148,K7,train,42.50375
spec-2117-54115-0317,K7,val,9.666178
spec-2816-54400-0092,K7,val,36.09151
spec-1917-53557-0195,K7,val,15.96766
spec-2821-54393-0432,K7,train,58.04493
spec-2079-53379-0501,K7,train,11.74463
spec-1265-52705-0136,K7,train,12.27804
spec-1902-53271-0299,K7,test,50.16497
spec-3306-54922-0194,K7,train,64.64399
spec-3194-54833-0366,K7,train,46.80465
spec-1905-53706-0177,K7,train,21.22883
spec-1293-52765-0433,K7,val,9.567642
spec-2929-54616-0518,K7,val,27.4057
spec-2910-54630-0278,K7,val,31.67554
spec-0785-52339-0334,K7,test,19.63622
spec-1904-53682-0065,K7,train,27.12791
spec-1914-53612-0116,K7,train,30.78732
spec-1910-53321-0250,K7,train,46.86209
spec-0351-51695-0298,K7,train,50.42831
spec-1069-52590-0333,K7,test,44.75528
spec-2620-54339-0388,K7,test,32.40749
spec-1499-53001-0191,K7,train,39.11238
spec-0324-51666-0066,K7,train,15.8608
spec-3144-54763-0475,K7,test,92.71464
spec-0527-52342-0062,K7,val,11.49466
spec-1126-52618-0146,K7,val,49.81091
spec-2919-54537-0578,K7,train,39.74011
spec-3328-54964-0315,K7,train,53.62484
spec-1890-53237-0635,K7,train,29.94604
spec-3134-54806-0611,K7,train,50.84151
spec-2695-54409-0184,K7,train,16.72703
spec-2806-54425-0571,K7,test,76.04832
spec-1910-53299-0258,K7,train,12.81414
spec-1899-53262-0279,K7,train,34.49191
spec-3442-54983-0297,K7,train,46.33819
spec-0790-52441-0592,K7,train,8.659783
spec-0358-51818-0112,K7,train,53.36887
spec-1130-52669-0471,K7,train,26.09478
spec-1128-52637-0580,K7,train,48.17111
spec-3317-54908-0268,K7,train,41.72702
spec-2482-54175-0340,K7,val,18.45846
spec-1490-52994-0466,K7,train,19.97693
spec-0684-52523-0431,K7,train,44.12816
spec-1857-53182-0102,K7,train,20.66088
spec-1086-52525-0511,K7,train,26.60167
spec-3174-54821-0115,K7,train,62.76562
spec-1517-52934-0517,K7,train,9.05395
spec-3224-54849-0153,K7,train,50.22781
spec-1090-52903-0243,K7,val,34.34855
spec-1906-53293-0273,K7,test,26.06713
spec-3320-54912-0367,K7,val,49.2097
spec-0323-51615-0132,K7,train,34.49381
spec-1500-53730-0621,K7,test,39.04223
spec-1510-52992-0379,K7,train,43.78392
spec-1660-53230-0570,K7,train,8.791862
spec-1912-53293-0119,K7,test,58.11633
spec-2566-54333-0604,K7,train,61.78666
spec-2555-54265-0406,K7,train,45.91779
spec-2184-53534-0630,K7,train,45.15559
spec-3129-54747-0622,K7,train,53.48533
spec-1898-53260-0127,K7,train,25.17672
spec-1660-53230-0511,K7,train,14.0443
spec-1517-52934-0233,K7,train,9.433984
spec-3176-54832-0479,K7,train,7.961621
spec-1308-53053-0044,K7,train,36.22044
spec-3334-54927-0135,K7,train,56.88781
spec-1893-53239-0335,K7,train,13.47406
spec-1373-53063-0123,K7,val,26.44384
spec-2973-54591-0019,K7,train,49.67117
spec-1082-52523-0383,K7,test,46.93884
spec-1320-52759-0432,K7,train,26.70253
spec-1749-53357-0086,K7,train,15.02211
spec-0795-52378-0332,K7,train,31.4738
spec-1291-52735-0551,K7,train,22.2149
spec-1122-52876-0619,K7,train,45.31651
spec-2553-54631-0081,K7,train,66.05061
spec-2865-54503-0153,K7,train,47.52807
spec-1914-53729-0308,K7,test,29.94233
spec-1906-53293-0543,K7,test,38.91196
spec-2892-54552-0466,K7,val,62.2857
spec-3380-54977-0527,K7,train,41.6051
spec-1664-52965-0260,K7,train,57.42968
spec-1893-53239-0086,K7,val,9.815586
spec-2593-54175-0058,K7,train,45.12825
spec-1486-52993-0508,K7,train,20.18964
spec-0872-52339-0379,K7,val,40.92493
spec-1490-52994-0597,K7,train,48.32761
spec-1529-52930-0538,K7,test,32.39149
spec-2965-54594-0322,K7,test,81.82635
spec-0350-51691-0357,K7,train,15.8457
spec-1595-52999-0127,K7,train,5.15461
spec-1902-53271-0042,K7,val,24.93259
spec-2081-53357-0225,K7,train,13.38393
spec-3216-54908-0052,K7,train,53.94247
spec-3288-54908-0168,K7,train,45.48029
spec-1090-52903-0563,K7,test,7.290396
spec-2560-54205-0022,K7,train,15.00491
spec-1886-53237-0009,K7,train,44.83939
spec-1898-53260-0107,K7,val,50.6557
spec-1300-52973-0371,K7,train,17.34336
spec-1493-52933-0542,K7,train,16.37183
spec-2739-54618-0499,K7,train,19.16257
spec-2467-54176-0127,K7,val,26.1178
spec-0991-52707-0253,K7,train,42.27674
spec-1913-53321-0425,K7,train,13.28557
spec-1929-53349-0319,K7,train,47.49479
spec-1588-52965-0632,K7,val,6.022341
spec-2853-54440-0070,K7,train,34.87506
spec-1916-53269-0280,K7,train,33.71311
spec-1900-53262-0148,K7,test,45.43114
spec-1662-52970-0314,K7,train,14.68215
spec-3335-54922-0609,K7,train,45.93679
spec-1509-52942-0266,K7,train,30.39864
spec-2949-54557-0305,K7,val,16.54461
spec-1132-52903-0211,K7,train,13.90051
spec-2273-53709-0051,K7,train,49.11378
spec-1901-53261-0261,K7,train,16.11946
spec-1433-53035-0228,K7,val,51.4893
spec-3170-54859-0533,K7,train,47.84985
spec-1118-52559-0252,K7,train,40.92823
spec-1901-53261-0159,K7,val,43.69522
spec-1198-52669-0214,K7,val,23.47622
spec-3324-54943-0515,K7,test,43.71544
spec-1881-53261-0627,K7,test,18.1467
spec-1917-53557-0250,K7,train,33.44532
spec-2266-53679-0027,K7,val,9.931716
spec-2922-54612-0504,K7,test,50.0214
spec-1122-52876-0259,K7,test,35.29477
spec-1129-52641-0522,K7,test,34.72864
spec-1119-52581-0013,K7,train,35.62083
spec-3318-54951-0513,K7,train,43.7658
spec-2908-54611-0475,K7,val,59.50353
spec-2630-54327-0320,K7,val,21.83149
spec-3262-54884-0383,K7,train,46.55534
spec-0934-52672-0300,K7,train,23.99289
spec-2808-54524-0549,K7,train,85.70929
spec-1913-53321-0054,K7,train,20.199
spec-3310-54919-0440,K7,test,61.53994
spec-1699-53148-0623,K7,train,18.61625
spec-3390-54945-0546,K7,train,49.83252
spec-0976-52413-0455,K7,val,35.80364
spec-0702-52178-0129,K7,val,10.27128
spec-0777-52320-0608,K7,val,6.830934
spec-3172-54863-0091,K7,train,60.38142
spec-3480-54999-0106,K7,train,61.63268
spec-1251-52964-0449,K7,train,25.45821
spec-1130-52669-0040,K7,train,30.54518
spec-2826-54389-0192,K7,val,12.33362
spec-3262-54884-0389,K7,train,61.79787
spec-2538-54271-0119,K7,train,22.04057
spec-1066-52589-0076,K7,train,5.681127
spec-3177-54833-0509,K7,val,59.06489
spec-1126-52618-0024,K7,train,40.43306
spec-3142-54735-0332,K7,train,59.4767
spec-3242-54889-0389,K7,train,56.37743
spec-2898-54567-0158,K7,train,75.27414
spec-3478-55008-0315,K7,train,39.63022
spec-1894-53240-0555,K7,train,51.45467
spec-2359-53826-0478,K7,train,7.790586
spec-3114-54773-0097,K7,train,77.84521
spec-1907-53315-0143,K7,train,38.98097
spec-0372-52173-0461,K7,train,15.3737
spec-0435-51882-0424,K7,val,46.18809
spec-1087-52930-0265,K7,val,50.75451
spec-0400-51820-0494,K7,train,40.15149
spec-1062-52619-0317,K7,train,10.81199
spec-1078-52643-0597,K7,test,48.09803
spec-1119-52581-0574,K7,val,19.03845
spec-3192-54829-0275,K7,val,48.65855
spec-2308-54379-0290,K7,test,37.96192
spec-2930-54589-0377,K7,test,28.03316
spec-1942-53415-0628,K7,train,29.22899
spec-1910-53321-0016,K7,test,46.64307
spec-1115-52914-0312,K7,train,20.65118
spec-1158-52668-0498,K7,train,13.23088
spec-1087-52930-0165,K7,train,20.95977
spec-3141-55008-0225,K7,train,69.48873
spec-2935-54652-0223,K7,train,15.49195
spec-1510-52992-0308,K7,test,11.99695
spec-1476-52964-0508,K7,train,30.51902
spec-0324-51666-0264,K7,val,15.13464
spec-1374-53083-0352,K7,train,10.24698
spec-3263-54887-0248,K7,train,43.18006
spec-3214-54866-0597,M0,val,15.68853
spec-0477-52026-0337,M0,val,24.40704
spec-2857-54453-0015,M0,test,51.59858
spec-1512-53035-0213,M0,train,16.69545
spec-1247-52677-0539,M0,train,8.263522
spec-1510-52992-0349,M0,train,7.336435
spec-3222-54862-0379,M0,train,14.16025
spec-2115-53535-0219,M0,train,30.27521
spec-1120-52589-0362,M0,val,46.74463
spec-2936-54626-0254,M0,train,31.24813
spec-1907-53265-0209,M0,train,20.44137
spec-2969-54586-0034,M0,train,6.58886
spec-1066-52589-0172,M0,test,12.83509
spec-3377-54950-0621,M0,train,10.57787
spec-1583-52941-0107,M0,train,5.913305
spec-3320-54912-0196,M0,train,28.56229
spec-1124-52914-0529,M0,test,21.18059
spec-3177-54833-0219,M0,val,15.37867
spec-0882-52370-0520,M0,val,5.899707
spec-2572-54056-0039,M0,test,12.85196
spec-1913-53321-0294,M0,test,11.50751
spec-0477-52026-0185,M0,train,58.59803
spec-1008-52707-0044,M0,train,24.33365
spec-2660-54504-0090,M0,train,10.01606
spec-0893-52589-0463,M0,train,13.96591
spec-3213-54865-0476,M0,train,8.824417
spec-1286-52725-0130,M0,train,23.34128
spec-0604-52079-0193,M0,test,17.33254
spec-1068-52614-0146,M0,train,20.36868
spec-2701-54154-0091,M0,train,27.27498
spec-1114-53179-0150,M0,train,7.205149
spec-3442-54983-0517,M0,test,37.34419
spec-3170-54859-0392,M0,train,51.78577
spec-2701-54154-0400,M0,train,50.01751
spec-1074-52937-0266,M0,test,41.27778
spec-0970-52413-0607,M0,train,10.15848
spec-1910-53321-0471,M0,train,25.39544
spec-3184-54850-0081,M0,test,13.8996
spec-1492-52932-0533,M0,val,8.099879
spec-1127-52932-0289,M0,train,43.52382
spec-2695-54409-0192,M0,train,49.0937
spec-2351-53772-0229,M0,test,34.58655
spec-1506-53003-0476,M0,train,16.19629
spec-3257-54888-0577,M0,train,43.15493
spec-1350-52786-0180,M0,train,19.54218
spec-2531-54572-0114,M0,val,5.03799
spec-3166-54830-0139,M0,val,6.825286
spec-1272-52989-0029,M0,train,5.436476
spec-1085-52531-0385,M0,train,19.51998
spec-2560-54205-0305,M0,train,8.688658
spec-0352-51694-0109,M0,train,24.81793
spec-3324-54943-0044,M0,val,21.17191
spec-1063-52591-0109,M0,train,14.41286
spec-2433-53820-0380,M0,train,22.65757
spec-2576-54086-0580,M0,train,9.119929
spec-0598-52316-0372,M0,train,11.91901
spec-3467-54999-0319,M0,test,7.175116
spec-1913-53295-0289,M0,train,11.06292
spec-2658-54502-0451,M0,val,49.27365
spec-1123-52882-0153,M0,test,37.40311
spec-1999-53503-0578,M0,train,43.71486
spec-1101-52621-0030,M0,train,22.90991
spec-1125-52606-0627,M0,train,16.00962
spec-2281-53711-0081,M0,train,51.4309
spec-1485-52992-0151,M0,test,35.10577
spec-1057-52522-0039,M0,test,36.64295
spec-1066-52589-0587,M0,train,45.64067
spec-2759-54534-0385,M0,test,14.21381
spec-2922-54612-0522,M0,train,39.97033
spec-0895-52581-0632,M0,train,32.84292
spec-1884-53228-0024,M0,train,46.48631
spec-1497-52886-0156,M0,train,25.15442
spec-3328-54964-0140,M0,val,8.091871
spec-3196-54834-0625,M0,train,12.19696
spec-2357-53793-0537,M0,train,39.25277
spec-1132-52903-0506,M0,train,47.13524
spec-1077-52644-0482,M0,train,5.857091
spec-0712-52179-0057,M0,test,13.49403
spec-2868-54451-0021,M0,test,15.24066
spec-2624-54380-0315,M0,val,57.96271
spec-2919-54537-0473,M0,train,31.7874
spec-3480-54999-0260,M0,train,12.44034
spec-1497-52886-0084,M0,test,7.966345
spec-0974-52427-0327,M0,train,36.74335
spec-3211-54852-0201,M0,train,11.89869
spec-1889-53240-0204,M0,train,8.916846
spec-1858-53271-0037,M0,val,6.836856
spec-1016-52759-0526,M0,train,32.06372
spec-1508-52944-0448,M0,val,19.49284
spec-2751-54243-0192,M0,train,6.491688
spec-1716-53827-0391,M0,train,35.36032
spec-3158-54794-0052,M0,train,64.90169
spec-1074-52937-0184,M0,train,22.75659
spec-2694-54199-0266,M0,test,13.36278
spec-1015-52709-0262,M0,train,14.49554
spec-1123-52882-0003,M0,train,47.0501
spec-0949-52427-0127,M0,train,25.26379
spec-1899-53262-0090,M0,train,8.683129
spec-1899-53262-0277,M0,train,20.71878
spec-0352-51789-0180,M0,train,12.62877
spec-1072-52643-0030,M0,train,7.79156
spec-1493-52933-0403,M0,val,5.725606
spec-0952-52409-0618,M0,val,11.73111
spec-1128-52637-0602,M0,train,21.6499
spec-1903-53357-0192,M0,train,26.55453
spec-2553-54631-0467,M0,val,42.84809
spec-1913-53321-0501,M0,val,16.40733
spec-0628-52083-0375,M0,train,11.08724
spec-1915-53612-0186,M0,train,17.8012
spec-1588-52965-0110,M0,train,11.2419
spec-1473-52908-0484,M0,test,19.20994
spec-3170-54907-0544,M0,train,22.97419
spec-0945-52652-0113,M0,train,52.24162
spec-1795-54507-0308,M0,test,26.46749
spec-1661-53240-0618,M0,train,6.97157
spec-1132-52903-0581,M0,val,17.63763
spec-1160-52674-0232,M0,train,5.63946
spec-3216-54908-0477,M0,train,15.13867
spec-1403-53227-0256,M0,train,11.08714
spec-1914-53612-0094,M0,train,12.49661
spec-2282-53683-0231,M0,test,11.40321
spec-1522-52932-0110,M0,train,10.49702
spec-1487-52964-0284,M0,test,25.69715
spec-3334-54927-0124,M0,train,59.60378
spec-2700-54417-0011,M0,train,35.14357
spec-3214-54866-0398,M0,train,12.55399
spec-0963-52643-0473,M0,test,12.59644
spec-1073-52649-0547,M0,train,37.85285
spec-3109-54833-0264,M0,train,14.23667
spec-2846-54461-0251,M0,test,87.48551
spec-3238-54885-0619,M0,test,8.988225
spec-1771-53498-0634,M0,test,17.00117
spec-3181-54860-0407,M0,test,34.94456
spec-1201-52674-0375,M0,train,18.91109
spec-2819-54617-0449,M0,train,19.8623
spec-0764-52238-0158,M0,test,18.66783
spec-1490-52994-0109,M0,val,27.18217
spec-1789-54259-0050,M0,val,6.518395
spec-1084-52591-0167,M0,test,26.47945
spec-1077-52644-0442,M0,test,9.370357
spec-3193-54830-0419,M0,train,13.8709
spec-1119-52562-0217,M0,test,25.13953
spec-2578-54093-0190,M0,val,23.17497
spec-1121-52873-0019,M0,test,18.34942
spec-3299-54908-0365,M0,train,34.08098
spec-0880-52367-0536,M0,train,7.992381
spec-1490-52994-0461,M0,val,27.05698
spec-1128-52637-0147,M0,train,21.26907
spec-3388-54947-0378,M0,val,6.576683
spec-2209-53907-0346,M0,train,37.07176
spec-2551-54552-0355,M0,train,34.55785
spec-3459-55007-0359,M0,train,10.90669
spec-2587-54138-0297,M0,train,39.09811
spec-1066-52589-0448,M0,train,11.0968
spec-1131-52902-0067,M0,train,30.85603
spec-1907-53265-0045,M0,train,16.6731
spec-1127-52932-0583,M0,train,18.95729
spec-0356-51779-0506,M0,train,10.52269
spec-2241-54156-0614,M0,train,21.4985
spec-1125-52606-0588,M0,test,15.14408
spec-1069-52590-0362,M0,train,10.86019
spec-3214-54866-0340,M0,train,14.14367
spec-1505-52941-0077,M0,val,13.03829
spec-2430-53815-0416,M0,train,33.84179
spec-2574-54084-0169,M0,train,7.426281
spec-0324-51616-0299,M0,train,5.36114
spec-0503-51999-0533,M0,train,17.71231
spec-0351-51780-0613,M0,val,5.53842
spec-1094-52524-0318,M0,train,8.871738
spec-1909-53261-0113,M0,train,14.76327
spec-0862-52325-0169,M0,train,18.18147
spec-1119-52562-0171,M0,train,7.679139
spec-1123-52882-0240,M0,test,21.87483
spec-3160-54793-0312,M0,train,12.06971
spec-1128-52637-0183,M0,test,17.3363
spec-0297-51663-0315,M0,val,8.787408
spec-1119-52581-0568,M0,train,15.0551
spec-3327-54951-0560,M0,val,11.60695
spec-1131-52902-0179,M0,train,54.93074
spec-1911-53295-0335,M0,train,21.32928
spec-1893-53239-0361,M0,val,7.502628
spec-1122-52876-0343,M0,train,35.54537
spec-2427-53815-0193,M0,train,16.3641
spec-2080-53350-0391,M0,train,13.46043
spec-1117-52885-0100,M0,train,5.79568
spec-3171-54862-0205,M0,test,7.915084
spec-3112-54802-0352,M0,train,11.68399
spec-2529-54585-0209,M0,test,34.52987
spec-1888-53239-0528,M0,train,24.50467
spec-1921-53317-0171,M0,train,9.100586
spec-1132-52903-0432,M0,test,11.72806
spec-1124-52914-0131,M0,train,39.41394
spec-1962-53321-0051,M0,val,20.79589
spec-1132-52903-0210,M0,test,18.0889
spec-0861-52318-0516,M0,train,44.03587
spec-3377-54950-0414,M0,test,14.7837
spec-1122-52876-0054,M0,train,13.11938
spec-2760-54506-0089,M0,train,5.534401
spec-1512-53742-0138,M0,train,61.98035
spec-3159-54802-0375,M0,val,8.306506
spec-3466-54998-0265,M0,val,9.151907
spec-1119-52581-0201,M0,train,36.20965
spec-2398-53768-0213,M0,train,14.00604
spec-1104-52912-0557,M0,train,11.96601
spec-1652-53555-0057,M0,test,38.79103
spec-2708-54561-0373,M0,val,17.83
spec-3216-54853-0477,M0,test,11.90044
spec-1657-53520-0333,M0,train,13.7833
spec-2242-54153-0153,M0,test,8.545571
spec-2205-53793-0460,M0,train,35.38943
spec-1683-53436-0610,M0,val,9.743684
spec-0324-51616-0559,M0,train,6.161309
spec-1274-52995-0188,M0,train,11.9881
spec-2605-54484-0070,M0,train,8.834591
spec-1786-54450-0616,M0,test,9.874271
spec-2918-54554-0292,M0,val,14.08566
spec-1118-52559-0139,M0,train,43.44316
spec-1122-52876-0360,M0,train,34.03354
spec-1125-52606-0134,M0,train,8.925839
spec-1128-52637-0125,M0,train,31.20966
spec-1104-52912-0331,M0,test,13.44963
spec-2584-54153-0151,M0,test,10.57346
spec-1128-52637-0298,M0,train,12.96378
spec-1297-52963-0057,M0,train,12.33633
spec-1075-52933-0073,M0,train,45.9547
spec-3123-54741-0141,M0,test,10.90133
spec-3467-54999-0297,M0,val,7.748428
spec-3251-54882-0582,M0,train,22.29128
spec-1125-52606-0481,M0,train,22.33
spec-1126-52618-0335,M0,train,11.53824
spec-0373-51788-0124,M0,val,9.251048
spec-2087-53415-0477,M0,train,43.57397
spec-1912-53293-0244,M0,train,32.16813
spec-3176-54832-0002,M0,train,7.770844
spec-1485-52992-0255,M0,val,21.31669
spec-1961-53299-0405,M0,val,28.20734
spec-1105-52937-0409,M0,train,11.62277
spec-0898-52606-0579,M0,val,9.100078
spec-0627-52144-0394,M0,val,49.15081
spec-3146-54773-0199,M0,train,22.75983
spec-3216-54908-0102,M0,train,19.36931
spec-1086-52525-0092,M0,val,28.63871
spec-1912-53293-0344,M0,train,64.75085
spec-1929-53349-0053,M0,train,10.56889
spec-3173-54849-0445,M0,val,12.47552
spec-0712-52179-0210,M0,test,11.61761
spec-1074-52937-0049,M0,test,15.82994
spec-3395-55004-0403,M0,test,9.638785
spec-1273-52993-0432,M0,test,28.89355
spec-0356-51779-0330,M0,train,6.982548
spec-1773-53112-0379,M0,train,11.37061
spec-0974-52427-0612,M0,train,26.80649
spec-1487-52964-0392,M0,train,28.48277
spec-2344-53740-0446,M0,val,18.16333
spec-3176-54832-0339,M0,train,11.46469
spec-1116-52932-0557,M0,val,17.18912
spec-0691-52199-0239,M0,test,17.62139
spec-3180-54864-0244,M0,train,11.70676
spec-1486-52993-0203,M0,train,51.33311
spec-3179-54830-0177,M0,train,8.647318
spec-2287-53705-0638,M0,train,13.99291
spec-1008-52707-0351,M0,test,24.4809
spec-2585-54097-0614,M0,val,11.28949
spec-1907-53315-0378,M0,train,14.00043
spec-1678-53433-0482,M0,test,17.49962
spec-3222-54862-0165,M0,train,7.868074
spec-1095-52521-0313,M0,train,9.183384
spec-3406-54970-0325,M0,test,7.199985
spec-1131-52902-0101,M0,val,21.27131
spec-0893-52589-0043,M0,val,15.30229
spec-0739-52520-0192,M0,train,19.97801
spec-2319-53763-0525,M0,train,20.47831
spec-2330-53738-0001,M0,test,13.4827
spec-2228-53818-0265,M0,val,6.496836
spec-2928-54614-0291,M0,train,17.84071
spec-1081-52531-0637,M0,train,18.79533
spec-1082-52523-0559,M0,val,5.927062
spec-1081-52531-0398,M0,train,48.67582
spec-3239-54888-0256,M0,train,9.200643
spec-1489-52991-0444,M0,val,48.9406
spec-2806-54425-0509,M0,val,34.30946
spec-0760-52264-0485,M0,train,31.75467
spec-0719-52203-0197,M0,test,14.70649
spec-1120-52589-0087,M0,test,30.23494
spec-2903-54581-0092,M0,train,40.96902
spec-3223-54865-0042,M0,test,10.52543
spec-1122-52876-0440,M0,val,31.0467
spec-3299-54908-0163,M0,train,18.67892
spec-1888-53239-0226,M0,train,27.5476
spec-1434-53053-0385,M0,train,18.69863
spec-2125-53795-0018,M0,train,6.774051
spec-1829-53494-0027,M0,train,8.948288
spec-3221-54864-0380,M0,test,9.368011
spec-1132-52903-0081,M0,train,20.96185
spec-2393-54156-0074,M0,train,49.67698
spec-1476-52964-0286,M0,train,17.61258
spec-0364-52000-0483,M0,test,8.211621
spec-3263-54887-0578,M0,train,8.05138
spec-1476-52964-0298,M0,train,55.52719
spec-2149-54509-0297,M0,val,16.46851
spec-1127-52932-0509,M0,val,16.41065
spec-1902-53271-0153,M0,val,36.21675
spec-1915-53612-0024,M0,train,18.6608
spec-1884-53228-0408,M0,test,36.47119
spec-1119-52562-0373,M0,train,9.662021
spec-1959-53440-0144,M0,train,13.13532
spec-2569-54234-0309,M0,train,44.35381
spec-1465-53082-0315,M0,train,19.76724
spec-0943-52376-0541,M0,train,20.36176
spec-1870-53383-0407,M0,test,23.82484
spec-1292-52736-0603,M0,train,6.959956
spec-1125-52606-0513,M0,train,29.57409
spec-2561-54597-0312,M0,val,14.80857
spec-1903-53357-0423,M0,train,17.72504
spec-2817-54627-0510,M0,val,13.89021
spec-3234-54885-0458,M0,val,20.84413
spec-1069-52590-0105,M0,train,7.996959
spec-1129-52641-0177,M0,train,46.56299
spec-1130-52669-0518,M0,test,25.54638
spec-1917-53289-0194,M0,train,11.82917
spec-1278-52735-0285,M0,test,7.820904
spec-0686-52519-0174,M0,train,19.55449
spec-3227-54877-0603,M0,train,14.51361
spec-2030-53499-0476,M0,test,18.24534
spec-1891-53238-0534,M0,train,10.77647
spec-0833-52314-0288,M0,train,5.510499
spec-1063-52591-0172,M0,test,44.32643
spec-0596-52370-0557,M0,test,9.358544
spec-1247-52677-0210,M0,train,7.967536
spec-1122-52876-0479,M0,test,10.89677
spec-1125-52606-0240,M0,val,37.33638
spec-3170-54907-0264,M0,train,9.545828
spec-1522-52932-0049,M0,train,19.44557
spec-3310-54919-0201,M0,train,12.91614
spec-2853-54440-0202,M0,train,49.64053
spec-3386-54952-0166,M0,train,38.46821
spec-0773-52376-0413,M0,train,48.21582
spec-1916-53269-0090,M0,test,25.77833
spec-1512-53035-0536,M0,train,16.9377
spec-1306-52996-0185,M0,test,5.618699
spec-3251-54882-0202,M0,train,19.3292
spec-1126-52618-0516,M0,train,14.53015
spec-0611-52055-0013,M0,train,18.4822
