basename,label,ra,dec,snr,resource,dataset
spec-8823-57446-0683,O,148.06129,39.604406,11.72547,sdss,train
spec-0497-51989-0442,O,205.92452,67.031798,26.40379,sdss,train
spec-6710-56416-0114,O,219.02786,54.668951,17.62222,sdss,train
spec-2876-54581-0455,O,172.23019,-6.16779,9.181991,sdss,train
spec-4885-55735-0827,O,233.63252,7.4861345,27.84448,sdss,train
spec-6644-56384-0156,O,179.99193,46.923863,19.45752,sdss,train
spec-2561-54597-0505,O,263.26697,64.935002,10.59023,sdss,train
spec-4215-55471-0624,O,357.90516,1.1456026,13.30428,sdss,train
spec-1186-52646-0493,O,128.42523,4.8811409,11.06204,sdss,train
spec-0644-52149-0203,O,327.78038,-8.8081548,11.67892,sdss,train
spec-5284-55866-0456,O,128.76985,9.0199398,13.17548,sdss,train
spec-4030-55634-0280,O,213.77278,2.0436191,21.63404,sdss,train
spec-0476-52314-0553,O,144.85106,0.19602678,16.13519,sdss,train
spec-0351-51695-0434,O,254.91059,61.683661,24.89116,sdss,train
spec-0901-52641-0317,O,142.19408,49.70257,8.001602,sdss,train
spec-6051-56093-0010,O,238.95997,40.648309,41.60923,sdss,train
spec-5403-55979-0052,O,189.0579,11.309444,22.60737,sdss,train
spec-2491-53855-0521,O,168.48364,17.09635,18.84217,sdss,train
spec-11704-58514-0257,O,144.57999,25.626659,17.23218,sdss,train
spec-1425-52913-0570,O,256.28675,21.338693,32.95752,sdss,train
spec-0874-52338-0512,O,157.07012,49.033518,20.14109,sdss,train
spec-2303-54629-0505,O,302.06451,-11.017775,40.94467,sdss,train
spec-0582-52045-0099,O,211.81424,3.5298835,14.3169,sdss,train
spec-4017-55329-0109,O,228.25339,-1.8961554,7.427101,sdss,train
spec-0636-52176-0347,O,312.62666,-6.3327534,18.40866,sdss,train
spec-6628-56366-0692,O,205.55811,45.348651,36.8541,sdss,train
spec-2413-54169-0116,O,169.31927,9.267593,6.385103,sdss,train
spec-4496-55544-0464,O,126.46207,15.552214,15.85243,sdss,train
spec-2298-53737-0200,O,149.12559,22.719874,19.83948,sdss,train
spec-0301-51641-0432,O,208.88508,0.189989,52.04623,sdss,train
spec-5799-56325-0636,O,147.38598,32.708019,17.78467,sdss,train
spec-1932-53350-0517,O,132.67083,27.372557,5.628424,sdss,train
spec-2757-54509-0520,O,210.81394,18.076978,5.803083,sdss,train
spec-4495-55566-0926,O,119.14074,16.566373,11.82275,sdss,train
spec-2516-54241-0547,O,236.45951,11.999648,32.58418,sdss,train
spec-2331-53742-0530,O,130.16846,55.187064,11.69264,sdss,train
spec-0588-52029-0575,O,223.80988,4.6981708,6.77726,sdss,train
spec-3764-55514-0938,O,130.48646,40.253482,25.40802,sdss,train
spec-5287-55952-0776,O,131.12781,10.970265,12.26401,sdss,train
spec-5454-56015-0158,O,213.34723,17.051883,25.01501,sdss,train
spec-2187-54270-0336,O,241.34361,53.372255,24.8364,sdss,train
spec-0405-51816-0115,O,34.059031,-0.21922442,12.36609,sdss,train
spec-2913-54526-0393,O,133.02288,3.237219,36.57322,sdss,train
spec-6714-56447-0804,O,232.76007,53.8168,30.60989,sdss,train
spec-9343-57715-0902,O,5.73903999999999,-2.6609523,36.34555,sdss,train
spec-1911-53295-0442,O,344.53906,-8.488923,6.899953,sdss,train
spec-3699-55517-0846,O,121.75104,50.921126,59.56203,sdss,train
spec-2679-54368-0356,O,55.809798,10.493992,50.35102,sdss,train
spec-1990-53472-0567,O,166.56159,30.624148,6.518034,sdss,train
spec-4896-55712-0628,O,243.6761,8.362581,39.95826,sdss,train
spec-2574-54084-0257,O,131.89478,9.9518569,11.0621,sdss,train
spec-2519-54570-0078,O,238.43741,12.720504,10.42317,sdss,train
spec-4965-55721-0196,O,240.85632,34.210402,37.91321,sdss,train
spec-5196-55831-0127,O,252.34012,32.770347,8.506771,sdss,train
spec-0797-52263-0076,O,72.796662,-0.37873733,5.040843,sdss,train
spec-0532-51993-0330,O,211.0182,3.1217622,5.138636,sdss,train
spec-2928-54614-0029,O,206.4649,9.129033,10.94997,sdss,train
spec-5950-56211-0350,O,333.8068,23.016607,13.90739,sdss,train
spec-3941-55321-1000,O,239.82962,24.122773,32.54289,sdss,train
spec-1678-53433-0372,O,229.37273,43.507964,14.65557,sdss,train
spec-0549-51981-0559,O,128.61817,46.864351,6.802965,sdss,train
spec-3962-55660-0452,O,226.76707,21.382625,17.36308,sdss,train
spec-3757-55508-0008,O,123.73979,34.629136,10.50421,sdss,train
spec-0820-52433-0417,O,254.01649,37.482874,6.895607,sdss,train
spec-0981-52435-0608,O,311.40754,0.41125535,23.19435,sdss,train
spec-4640-55927-0766,O,142.38777,41.182719,11.6269,sdss,train
spec-2771-54527-0237,O,210.90144,19.915343,10.17155,sdss,train
spec-1390-53142-0169,O,237.48016,28.869169,8.434789,sdss,train
spec-2068-53386-0396,O,46.063308,0.069868,7.148423,sdss,train
spec-1036-52562-0081,O,337.76855,-1.1560203,5.756005,sdss,train
spec-10728-58248-0806,O,250.66822,40.125946,9.638116,sdss,train
spec-0524-52027-0233,O,195.58306,2.0563277,7.474752,sdss,train
spec-5125-55863-0846,O,17.864295,21.187684,55.36866,sdss,train
spec-2922-54612-0406,O,190.2418,-1.988688,13.82992,sdss,train
spec-7654-57330-0594,O,337.33874,26.954141,5.258898,sdss,train
spec-0348-51696-0056,O,249.26162,-1.2310393,34.57099,sdss,train
spec-2603-54479-0474,O,196.42612,18.017784,48.68702,sdss,train
spec-0977-52410-0203,O,258.34649,28.165047,9.767108,sdss,train
spec-0791-52435-0487,O,221.89218,57.348078,17.15424,sdss,train
spec-4885-55735-0626,O,232.64799,7.4666825,14.79231,sdss,train
spec-1237-52762-0013,O,154.15336,7.8309342,11.05681,sdss,train
spec-5886-56034-0306,O,160.80008,18.010767,41.26099,sdss,train
spec-6435-56341-0164,O,167.70351,26.929094,14.91822,sdss,train
spec-10739-58255-0628,O,238.20552,35.951237,8.142485,sdss,train
spec-0762-52232-0003,O,129.77544,43.416503,12.15583,sdss,train
spec-3745-55234-0262,O,38.906495,-0.72427476,8.334141,sdss,train
spec-7120-56720-0653,O,187.99809,67.155228,23.97332,sdss,val
spec-2945-54505-0483,O,118.7971,9.55256,39.26251,sdss,val
spec-5947-56093-0874,O,333.31272,22.694634,12.62773,sdss,val
spec-5298-55979-0528,O,135.61522,12.868298,29.30836,sdss,val
spec-1741-53052-0158,O,143.94388,11.091393,22.21415,sdss,val
spec-0743-52262-0113,O,347.67144,14.266877,9.495136,sdss,val
spec-0538-52029-0064,O,224.54961,1.3611771,10.00543,sdss,val
spec-0640-52178-0352,O,320.67777,-7.0714232,23.72975,sdss,val
spec-2080-53350-0450,O,118.86891,16.896271,6.351211,sdss,val
spec-3588-55184-0750,O,10.005923,0.98576399,11.54931,sdss,val
spec-1059-52618-0249,O,115.63994,27.377444,7.045253,sdss,val
spec-2433-53820-0149,O,134.59215,13.230291,8.403577,sdss,val
spec-4081-55365-0880,O,321.20511,6.3323598,26.68917,sdss,val
spec-7107-56740-0541,O,172.54938,62.32381,23.00373,sdss,val
spec-1839-53471-0424,O,212.7035,34.462956,7.273494,sdss,val
spec-2077-53846-0452,O,124.11637,0.841297,16.63401,sdss,val
spec-6314-56191-0922,O,250.87861,51.415907,42.13358,sdss,val
spec-1512-53035-0414,O,43.504817,0.30899664,7.227957,sdss,val
spec-1921-53317-0061,O,119.14074,16.566392,6.296121,sdss,val
spec-2417-53766-0270,O,47.421547,40.646953,7.693044,sdss,val
spec-5063-55831-0824,O,330.20281,12.603429,21.10751,sdss,val
spec-0848-52669-0173,O,193.96506,4.5441235,10.40616,sdss,val
spec-2380-53759-0068,O,135.66556,36.749455,24.26851,sdss,val
spec-0402-51793-0057,O,28.450199,-0.99148255,10.30555,sdss,val
spec-0515-52051-0089,O,178.5776,1.6938622,15.29176,sdss,val
spec-5970-56072-0866,O,182.12489,25.51238,16.00773,sdss,val
spec-1328-52786-0357,O,220.33228,51.455331,13.30456,sdss,val
spec-6037-56106-0210,O,252.58359,40.622944,90.64493,sdss,val
spec-1216-52709-0615,O,148.48594,41.447192,7.497373,sdss,val
spec-0611-52055-0070,O,227.61035,61.115818,26.95974,sdss,val
spec-2560-54205-0047,O,248.45662,61.939926,7.324468,sdss,val
spec-7120-56720-0280,O,188.65496,66.726806,10.22785,sdss,val
spec-8510-57846-0189,O,233.37922,46.250405,5.163972,sdss,val
spec-5319-55953-0828,O,146.84372,10.256542,21.18399,sdss,val
spec-2946-54506-0465,O,110.78357,38.108962,7.171728,sdss,val
spec-2352-53770-0124,O,158.73294,24.151616,20.69843,sdss,val
spec-2030-53499-0335,O,166.70784,37.782204,14.16997,sdss,val
spec-2409-54210-0160,O,162.28472,-0.258137,12.113,sdss,val
spec-1246-54478-0011,O,87.000969,-1.1384299,6.243572,sdss,val
spec-1898-53260-0299,O,25.689058,13.262874,20.87399,sdss,val
spec-0797-52263-0434,O,71.483584,-0.072055117,6.138502,sdss,val
spec-0302-51688-0490,O,212.06099,0.64413952,7.936969,sdss,val
spec-0352-51694-0589,O,261.46536,63.528463,7.834358,sdss,val
spec-0582-52045-0430,O,211.04148,4.9610846,22.67436,sdss,val
spec-0988-52520-0246,O,321.73632,-0.40663831,15.87785,sdss,val
spec-2919-54537-0591,O,183.30313,50.078223,18.84295,sdss,val
spec-0944-52614-0328,O,153.76231,46.809809,13.70137,sdss,val
spec-4055-55359-0575,O,235.70872,2.5863765,13.47871,sdss,val
spec-6694-56386-0728,O,157.82719,50.893296,42.14994,sdss,val
spec-2337-53740-0364,O,104.78113,66.825004,36.37614,sdss,val
spec-2299-53711-0067,O,94.909341,63.94902,49.90984,sdss,val
spec-4989-56069-0338,O,258.2289,35.987412,45.24651,sdss,val
spec-2217-53794-0148,O,172.12204,29.251206,50.88892,sdss,val
spec-8198-57374-0202,O,139.82655,58.246422,14.92966,sdss,val
spec-4195-55452-0419,O,323.91226,-0.78513998,12.73684,sdss,val
spec-2530-53881-0021,O,246.96765,12.281814,10.19561,sdss,val
spec-3692-55186-0586,O,123.45544,47.975348,43.02379,sdss,val
spec-4665-56209-0199,O,22.271433,13.565216,33.72383,sdss,val
spec-1702-53144-0152,O,208.92374,11.00883,19.41573,sdss,val
spec-0695-52202-0031,O,20.450998,-0.18139447,30.45435,sdss,val
spec-1383-53116-0611,O,223.37253,36.603594,13.11369,sdss,val
spec-0360-51780-0263,O,262.67603,54.053702,9.733568,sdss,val
spec-4969-56041-0142,O,240.63884,36.229296,15.67839,sdss,val
spec-7744-58396-0836,O,4.81550299999998,34.534044,11.25308,sdss,val
spec-1392-52822-0338,O,239.30726,28.060859,6.081001,sdss,val
spec-2129-54252-0330,O,214.09078,32.444042,13.25101,sdss,val
spec-0852-52375-0512,O,202.13928,4.9437235,14.86071,sdss,val
spec-4035-55383-0006,O,214.55208,-2.7408076,23.11615,sdss,val
spec-5200-56091-0132,O,242.59744,37.22104,49.75764,sdss,val
spec-5885-56036-0850,O,159.24809,19.448727,28.12532,sdss,val
spec-2288-53699-0552,O,139.77426,20.387975,25.35368,sdss,val
spec-2925-54584-0139,O,198.07548,38.259791,19.75954,sdss,val
spec-0313-51673-0550,O,231.78463,0.55233089,9.490952,sdss,val
spec-1401-53144-0206,O,233.18219,35.014702,9.074678,sdss,val
spec-2568-54153-0049,O,186.63577,-0.73353,6.160508,sdss,val
spec-1372-53062-0318,O,187.63647,44.624964,10.00021,sdss,val
spec-1753-53383-0262,O,170.09324,14.174077,17.77441,sdss,val
spec-0674-52201-0013,O,340.11297,-0.99598939,8.204579,sdss,val
spec-2359-53826-0395,O,162.75259,28.620946,17.20298,sdss,val
spec-0548-51986-0110,O,126.79194,44.497514,10.95792,sdss,val
spec-3969-55307-0196,O,189.85482,37.165912,16.83088,sdss,val
spec-2401-53768-0203,O,139.05452,29.70201,6.170938,sdss,val
spec-2076-53442-0412,O,120.94061,7.739449,39.30146,sdss,val
spec-2596-54207-0422,O,182.89856,18.177858,5.017855,sdss,val
spec-4767-55946-0176,O,174.35661,5.2641108,44.24849,sdss,val
spec-5465-55988-0072,O,218.80883,10.608649,49.88527,sdss,val
spec-2530-53881-0542,O,246.64935,13.09574,13.79728,sdss,val
spec-5701-55949-0490,O,13.951248,24.22213,12.75211,sdss,val
spec-4498-55615-0212,O,125.22422,15.386929,40.51268,sdss,val
spec-1300-52973-0629,O,137.68334,8.6749247,10.80285,sdss,val
spec-2280-53680-0604,O,133.01018,21.510139,16.48603,sdss,val
spec-6413-56336-0564,O,167.49975,26.312612,14.1828,sdss,val
spec-5791-56255-0802,O,145.14604,26.217364,14.56337,sdss,val
spec-10735-58258-0164,O,235.36012,37.279896,15.46958,sdss,val
spec-0295-51585-0632,O,199.35314,0.043722482,49.83205,sdss,val
spec-4497-55564-0722,O,115.83468,16.13133,38.35897,sdss,val
spec-0532-51993-0358,O,210.49622,2.357427,7.49387,sdss,val
spec-0614-53437-0298,O,229.36497,55.414606,11.99795,sdss,val
spec-3670-55480-0438,O,115.93783,38.83153,16.37833,sdss,val
spec-0939-52636-0362,O,141.43504,41.800881,5.982262,sdss,val
spec-5970-56072-0616,O,180.83233,24.665468,37.71462,sdss,val
spec-2217-53794-0619,O,172.61925,30.189089,8.674971,sdss,val
spec-0339-51692-0617,O,197.29648,-1.662988,15.7981,sdss,val
spec-5813-56363-0640,O,139.15935,47.881572,17.16504,sdss,val
spec-2113-53468-0627,O,172.93084,37.024465,38.82449,sdss,val
spec-2644-54210-0399,O,181.33949,22.783935,20.54367,sdss,val
spec-4890-55741-0356,O,234.89585,13.6336,25.28707,sdss,val
spec-1214-52731-0182,O,142.08076,37.624437,11.48467,sdss,val
spec-2749-54241-0339,O,220.27917,14.709269,11.43404,sdss,val
spec-0389-51795-0530,O,3.8739489,1.0892715,7.091277,sdss,val
spec-6738-56424-0742,O,203.01085,52.626369,15.7856,sdss,val
spec-1048-52736-0624,O,224.9827,48.733671,9.205011,sdss,val
spec-1973-53432-0502,O,158.54713,37.560201,8.039995,sdss,val
spec-1640-53758-0517,O,69.8559,25.4165,27.23915,sdss,val
spec-5443-56010-0198,O,207.93387,12.71552,10.67442,sdss,val
spec-1582-52939-0448,O,117.64855,20.058957,11.64697,sdss,val
spec-0309-51666-0010,O,224.94601,-0.66517829,12.85941,sdss,val
spec-3930-55332-0745,O,239.80166,21.311071,20.87343,sdss,val
spec-6804-56447-0280,O,210.73156,57.532418,10.70161,sdss,val
spec-5731-56363-0998,O,144.3111,49.278526,6.501777,sdss,val
spec-3937-55352-0898,O,236.45751,19.91772,20.31332,sdss,val
spec-2073-53728-0054,O,112.77533,34.961356,7.688863,sdss,val
spec-2502-54180-0405,O,173.05652,20.421792,16.2704,sdss,val
spec-4216-55477-0962,O,1.29144459999998,0.63607098,22.69,sdss,val
spec-5108-55888-0892,O,27.050537,22.099588,43.63459,sdss,val
spec-0340-51691-0027,O,199.3209,-2.3293342,13.98147,sdss,val
spec-0315-51663-0624,O,235.8064,0.49931642,7.262111,sdss,val
spec-2063-53359-0293,O,20.326764,38.768594,12.19734,sdss,val
spec-2943-54502-0050,O,107.99651,38.479559,9.160801,sdss,val
spec-3589-55186-0714,O,10.639326,0.78820124,33.8561,sdss,val
spec-0415-51879-0181,O,53.332693,-0.60085147,6.314473,sdss,val
spec-1567-53172-0325,O,253.57194,19.649379,7.927864,sdss,val
spec-6414-56306-0378,O,170.50768,24.349107,15.20577,sdss,val
spec-7098-56661-0202,O,178.64922,58.499038,26.22162,sdss,val
spec-4451-55537-0331,O,121.90023,28.216391,5.216386,sdss,val
spec-5205-56040-0750,O,243.80091,11.04447,38.77524,sdss,val
spec-2075-53730-0543,O,117.53643,28.50914,6.840026,sdss,val
spec-1759-53081-0246,O,128.74005,8.1956154,9.798347,sdss,val
spec-0732-52221-0160,O,325.59716,11.294551,18.42826,sdss,val
spec-1333-52782-0289,O,235.17958,43.997263,34.78886,sdss,val
spec-0579-52338-0078,O,163.68105,4.4899106,12.90574,sdss,val
spec-7873-57307-0627,O,14.97575,-0.67982277,5.083004,sdss,val
spec-5204-56036-0018,O,242.78804,10.95156,13.87145,sdss,val
spec-0674-52201-0444,O,339.2207,1.1606576,8.135427,sdss,val
spec-4178-55653-0602,O,253.60666,22.413746,12.201,sdss,val
spec-2572-54056-0193,O,127.14506,9.0966106,17.05182,sdss,val
spec-1492-52932-0101,O,5.510356,-0.637416,8.700786,sdss,val
spec-1306-52996-0014,O,149.00702,9.1938361,9.999859,sdss,val
spec-4953-55749-0388,O,246.31199,30.436336,25.97688,sdss,val
spec-0936-52705-0089,O,135.66557,36.749456,24.45832,sdss,val
spec-5044-56186-0064,O,341.18592,13.089335,9.259546,sdss,val
spec-6118-56189-0240,O,337.45944,21.359641,9.586809,sdss,val
spec-1013-52707-0519,O,170.47559,54.417615,9.935685,sdss,val
spec-7410-57104-0196,O,196.69109,48.94136,17.91397,sdss,val
spec-6740-56401-0174,O,207.22289,50.907848,22.19473,sdss,val
spec-2079-53379-0255,O,113.96935,21.026638,15.11129,sdss,val
spec-3774-55244-0643,O,170.18854,-1.4072695,15.68423,sdss,val
spec-5187-56074-0226,O,253.20533,38.689772,43.70163,sdss,val
spec-4024-55646-0878,O,218.51695,2.7021877,42.33596,sdss,val
spec-0770-52282-0568,O,151.86836,61.18427,6.962127,sdss,val
spec-4995-55739-0076,O,262.2891,35.784477,11.81556,sdss,val
spec-0473-51929-0420,O,139.59767,2.3014641,6.044313,sdss,val
spec-0861-52318-0577,O,124.05715,32.391858,8.297935,sdss,val
spec-0414-51869-0510,O,51.928652,0.4174944,13.34356,sdss,val
spec-2070-53405-0482,O,55.470979,-5.818303,10.07004,sdss,val
spec-6800-56399-0988,O,221.8922,57.348064,14.60875,sdss,val
spec-2526-54582-0192,O,241.81344,9.7748504,7.342226,sdss,val
spec-6635-56370-0146,O,191.94795,45.145448,9.163342,sdss,val
spec-2882-54498-0020,O,165.64938,62.571147,19.53708,sdss,val
spec-0593-52026-0265,O,232.73472,2.7062655,52.62473,sdss,val
spec-1458-53119-0383,O,194.46989,42.881978,33.05626,sdss,val
spec-3925-55338-0330,O,240.32388,17.065935,42.0313,sdss,val
spec-1300-52973-0282,O,135.11785,7.5793619,5.147051,sdss,val
spec-7142-56567-0596,O,339.07598,33.188543,25.73251,sdss,val
spec-5370-56003-0716,O,171.06319,14.229499,38.14174,sdss,val
spec-6439-56358-0445,O,158.73293,24.151597,25.04986,sdss,val
spec-2965-54594-0175,O,193.2676,9.648833,7.734519,sdss,val
spec-0826-52295-0422,O,124.76747,35.715502,11.33017,sdss,val
spec-2435-53828-0109,O,137.26,16.202099,16.06621,sdss,val
spec-1425-52913-0534,O,255.94104,21.418387,12.98338,sdss,val
spec-1934-53357-0324,O,134.5807,29.092962,5.920164,sdss,val
spec-6792-56432-0744,O,238.21287,57.656914,23.63594,sdss,val
spec-6046-56096-0568,O,221.20142,44.734863,5.576389,sdss,val
spec-2241-54156-0028,O,195.94423,26.775186,41.44258,sdss,val
spec-4692-55644-0818,O,155.33518,44.776929,21.93284,sdss,val
spec-2285-53687-0443,O,135.81418,20.795508,14.63177,sdss,val
spec-2182-53905-0626,O,262.61332,26.944294,30.05075,sdss,val
spec-5406-55955-0465,O,188.19296,9.5635518,10.5162,sdss,val
spec-4198-55480-0324,O,329.61484,-0.0922377,19.18712,sdss,val
spec-3670-55480-0332,O,116.24481,38.050432,30.48406,sdss,val
spec-0618-52049-0602,O,239.32232,52.939738,15.42855,sdss,val
spec-2302-53709-0098,O,82.423239,60.635216,20.05163,sdss,val
spec-7612-56972-0780,O,345.71204,20.948256,5.597057,sdss,val
spec-2092-53460-0205,O,167.51832,30.15511,8.356291,sdss,val
spec-5945-56213-0478,O,119.30681,54.161409,14.55164,sdss,val
spec-2402-54176-0595,O,142.46408,7.334156,5.880106,sdss,val
spec-2629-54087-0135,O,347.60993,21.201326,22.50875,sdss,val
spec-1048-52736-0619,O,224.02806,49.187929,29.33562,sdss,val
spec-5211-56002-0236,O,235.57576,8.217161,29.67327,sdss,val
spec-4569-55631-0472,O,145.60197,42.788155,14.37068,sdss,val
spec-2018-53800-0590,O,196.66013,38.513348,7.444481,sdss,val
spec-2301-53712-0311,O,89.770922,63.580126,21.8953,sdss,val
spec-1201-52674-0097,O,139.21655,41.784381,11.76447,sdss,val
spec-4446-55589-0534,O,124.05715,32.391845,10.79407,sdss,val
spec-5476-55986-0422,O,222.18146,8.5895266,47.43789,sdss,val
spec-5188-55803-0738,O,248.34526,34.309847,15.21058,sdss,val
spec-0520-52288-0570,O,188.61345,3.6500763,15.39001,sdss,val
spec-2729-54419-0476,O,117.72059,18.498638,6.959255,sdss,val
spec-6663-56338-0290,O,150.85042,46.829343,27.26828,sdss,val
spec-3859-55246-0864,O,215.78279,36.415001,27.64762,sdss,val
spec-4068-55445-0858,O,248.96164,13.933686,20.49694,sdss,val
spec-0434-51885-0443,O,117.64145,43.614688,5.790084,sdss,val
spec-2241-54169-0028,O,195.94423,26.775186,48.71603,sdss,val
spec-4482-55617-0368,O,118.7202,19.818605,20.21664,sdss,val
spec-4037-55631-0882,O,210.86571,0.35546505,41.18111,sdss,val
spec-2827-54422-0439,O,122.17383,-7.481338,15.23946,sdss,val
spec-4228-55484-0060,O,21.510556,-0.80961104,22.51987,sdss,val
spec-5970-56046-0880,O,182.12489,25.51238,7.172202,sdss,val
spec-2361-53762-0121,O,144.14984,18.253309,6.159513,sdss,val
spec-1897-53242-0171,O,10.992502,14.771994,6.432909,sdss,val
spec-0856-52339-0483,O,209.89372,4.9950702,8.445168,sdss,val
spec-2261-53612-0271,O,339.91436,22.990523,18.20468,sdss,val
spec-2402-54176-0438,O,140.70166,7.610824,5.449568,sdss,val
spec-6110-56279-0517,O,358.16847,21.884484,7.768353,sdss,val
spec-6025-56098-0100,O,256.84937,45.002747,15.60251,sdss,val
spec-4014-55630-0282,O,228.56524,-1.4903689,41.39662,sdss,val
spec-0796-52401-0180,O,235.50623,50.425573,31.43828,sdss,val
spec-4057-55357-0588,O,243.81008,21.863654,11.33563,sdss,val
spec-1983-53442-0106,O,164.85609,34.24762,47.73832,sdss,val
spec-0611-52055-0193,O,225.69897,60.672269,5.630975,sdss,val
spec-1177-52824-0443,O,325.32023,-6.499911,11.99662,sdss,val
spec-0451-51908-0026,O,142.1273,56.303274,52.12734,sdss,val
spec-2464-54272-0018,O,233.15374,49.169756,8.125291,sdss,val
spec-7092-56683-0806,O,175.66084,57.463133,15.85466,sdss,val
spec-0356-51779-0035,O,264.60266,58.300491,10.02951,sdss,val
spec-2264-53682-0294,O,117.98706,13.17174,14.30947,sdss,val
spec-4874-55673-0236,O,149.93569,6.3693193,18.55138,sdss,val
spec-0634-52164-0465,O,309.58852,-5.5703496,17.60289,sdss,val
spec-2747-54233-0198,O,217.49897,14.666205,7.09478,sdss,val
spec-1046-52460-0457,O,217.52597,51.053904,33.73489,sdss,val
spec-6429-56274-0572,O,168.01502,21.963184,14.87038,sdss,val
spec-2327-53710-0195,O,8.651356,7.337231,17.56839,sdss,val
spec-4242-55476-0674,O,43.515664,0.98172068,43.50871,sdss,val
spec-2827-54422-0516,O,123.26685,-7.218468,27.46566,sdss,val
spec-2646-54479-0513,O,186.47988,22.849254,11.30642,sdss,val
spec-1586-52945-0090,O,127.73726,25.648271,6.594522,sdss,val
spec-2446-54571-0440,O,191.27896,60.172015,49.41483,sdss,val
spec-5005-55751-0978,O,249.01161,28.502148,9.359736,sdss,val
spec-2074-53437-0544,O,116.80446,18.788824,9.657759,sdss,val
spec-0855-52375-0137,O,207.96097,3.9550343,7.359051,sdss,val
spec-2429-53799-0286,O,129.90406,14.859897,5.078979,sdss,val
spec-4805-55715-0635,O,233.213,5.0935269,40.24703,sdss,val
spec-5886-56034-0358,O,160.67854,18.173627,16.83506,sdss,val
spec-7099-56666-0790,O,174.13122,59.208195,19.86863,sdss,val
spec-0993-52710-0412,O,145.36261,6.3538059,7.831597,sdss,val
spec-9339-57692-0946,O,15.423226,-2.8216387,38.361,sdss,val
spec-3866-55623-0830,O,214.09078,32.443998,20.37857,sdss,val
spec-2356-53786-0623,O,161.09285,28.358041,6.303198,sdss,val
spec-2931-54590-0100,O,213.27771,35.824473,13.1065,sdss,val
spec-5970-56072-0376,O,180.96758,23.895365,33.1033,sdss,val
spec-2927-54621-0139,O,229.2969,6.343188,7.626191,sdss,val
spec-1703-53799-0529,O,211.22369,12.741268,28.93078,sdss,val
spec-4710-55707-0230,O,207.97289,38.947873,12.32745,sdss,val
spec-1882-53262-0136,O,357.2032,38.29851,18.56786,sdss,val
spec-0825-52289-0343,O,121.54853,33.740512,45.54984,sdss,val
spec-4956-55737-0210,O,244.48681,30.297724,20.39596,sdss,val
spec-4399-55811-0660,O,38.434815,-6.4210784,26.01966,sdss,val
spec-6294-56482-0170,O,342.5858,27.826361,31.61752,sdss,val
spec-1268-52933-0346,O,127.46433,29.439736,5.594125,sdss,val
spec-7257-56658-0728,O,86.376509,0.66620098,8.000296,sdss,val
spec-5445-55987-0582,O,207.83686,11.24806,49.09977,sdss,val
spec-0779-52342-0152,O,184.42973,62.521746,35.64113,sdss,val
spec-6806-56419-0280,O,221.32544,58.842115,24.49303,sdss,val
spec-4785-55659-0110,O,207.96095,3.955019,11.87195,sdss,val
spec-2075-53737-0293,O,115.63995,27.377443,12.68839,sdss,val
spec-2075-53730-0344,O,115.33644,28.212664,11.99767,sdss,val
spec-1193-52652-0230,O,137.74472,4.8262341,11.58788,sdss,val
spec-9313-57723-0863,O,38.807037,-0.73860789,36.49423,sdss,val
spec-4743-55645-0302,O,147.27873,1.1544062,5.230635,sdss,val
spec-8232-58135-0944,O,188.82945,57.997116,18.01398,sdss,val
spec-5384-55984-0270,O,177.97493,11.302507,11.31085,sdss,val
spec-3254-54889-0397,O,187.95947,14.868204,24.33476,sdss,val
spec-6969-56420-0970,O,185.00912,59.445469,13.83244,sdss,val
spec-6730-56425-0756,O,238.48667,48.54118,17.86466,sdss,val
spec-7081-56684-0858,O,153.19977,62.460082,19.0328,sdss,val
spec-1314-53050-0378,O,180.98059,58.329318,14.80086,sdss,val
spec-10000-57346-0844,O,30.130305,27.784368,43.51239,sdss,val
spec-2427-53815-0118,O,129.99972,14.482787,9.701287,sdss,val
spec-8172-57423-0640,O,162.82594,55.325888,12.25913,sdss,val
spec-6169-56193-0682,O,350.0032,7.7789184,8.578391,sdss,val
spec-2348-53757-0157,O,153.03371,28.545793,6.759916,sdss,val
spec-1473-52908-0420,O,327.52214,0.93135322,10.45997,sdss,val
spec-1642-53115-0227,O,210.00722,36.527759,7.820117,sdss,val
spec-4215-55471-0242,O,358.54315,-1.1246331,20.53473,sdss,val
spec-0789-52342-0469,O,215.84078,59.385292,10.50937,sdss,val
spec-3586-55181-0392,O,7.52245590000001,-0.33029823,8.329462,sdss,val
spec-2356-53786-0565,O,160.2191,28.815752,37.77247,sdss,val
spec-1233-52734-0083,O,189.46028,8.9238957,6.974311,sdss,val
spec-8284-57419-0482,O,140.33832,43.313065,9.886582,sdss,val
spec-0435-51882-0109,O,118.92058,40.154991,22.35462,sdss,val
spec-1662-52970-0096,O,351.7963,51.895738,26.72858,sdss,val
spec-5455-56009-0434,O,212.65641,14.762442,11.08676,sdss,val
spec-2848-54453-0594,O,8.420464,-18.342317,56.8367,sdss,val
spec-0903-52400-0401,O,151.17699,53.530567,18.87462,sdss,val
spec-0437-51876-0267,O,119.02649,42.270291,8.941483,sdss,val
spec-1727-53859-0012,O,239.44643,6.7501134,5.751047,sdss,val
spec-0416-51811-0458,O,55.255792,0.89804756,22.64985,sdss,val
spec-1845-54144-0397,O,227.36345,29.368431,28.21783,sdss,val
spec-0425-51898-0458,O,22.6837,15.222705,7.053765,sdss,val
