basename,label,ra,dec,snr,resource,dataset
spec-57695-EG022616N061733M01_sp03-104,K,35.3745272,6.6960521,14.25,lamost_low,train
spec-58461-GACII038N29B1_sp01-094,K,38.085769,28.014305,148.66,lamost_low,train
spec-57840-HD092029N522703M02_sp03-005,K,139.233486,52.04498,6.54,lamost_low,train
spec-57780-HD104049N254200M02_sp14-114,K,157.6343888,26.3107641,12.75,lamost_low,train
spec-59226-HD083431S004333B01_sp08-009,K,129.305647,-1.202292,89.48,lamost_low,train
spec-56648-HD024343N412952B_sp06-155,K,43.687956,40.612907,37.06,lamost_low,train
spec-56741-HD145704N052550B_sp15-157,K,223.703328,6.716134,130.75,lamost_low,train
spec-59585-HD113827N080803M02_sp11-069,K,174.9067036,9.7289513,26.2,lamost_low,train
spec-56333-GAC094N27B1_sp06-030,K,96.69775,27.00898,11.09,lamost_low,train
spec-59230-HD102408N334306M03_sp15-117,K,156.215808,34.434329,52.94,lamost_low,train
spec-56228-GAC113N27B1_sp10-090,K,110.73286,26.389357,10.71,lamost_low,train
spec-58957-HD163226N274234B01_sp12-176,K,249.901768,29.527175,90.23,lamost_low,train
spec-56345-HD102626N103010M01_sp16-200,K,155.080716,12.139073,8.0,lamost_low,train
spec-56309-GAC065N31B1_sp14-121,K,62.240878,32.632504,31.25,lamost_low,train
spec-56317-GAC083N57V1_sp15-228,K,82.310505,57.903717,19.46,lamost_low,train
spec-56262-VB059N38V1_sp04-101,K,60.09145,38.715816,6.87,lamost_low,train
spec-56266-GAC080N32V3_sp13-049,K,82.78619,33.152656,50.19,lamost_low,train
spec-59166-HD230318N381754V01_sp10-220,K,343.572805,37.301086,162.18,lamost_low,train
spec-57419-GAC121N22M1_sp04-034,K,121.17857,22.838851,16.66,lamost_low,train
spec-57487-HD131646N092526M01_sp12-043,K,200.202497,11.436579,32.4,lamost_low,train
spec-57438-HD153557N543750B02_sp03-229,K,231.917488,54.183729,31.16,lamost_low,train
spec-58102-EG014125N052915B01_sp09-080,K,26.030471,6.936402,33.18,lamost_low,train
spec-59638-TD084806N172341H01_sp10-103,K,129.679123,16.5368499,297.52,lamost_low,train
spec-57660-EG221805N162320M01_sp13-111,K,336.3529288,17.4017549,14.64,lamost_low,train
spec-58932-HD090143N355133M02_sp11-216,K,135.6423362,38.2790054,6.75,lamost_low,train
spec-57077-HD153027N364816B01_sp08-244,K,233.6768,36.411209,19.9,lamost_low,train
spec-56737-GAC114N33B1_sp10-231,K,112.7582,33.032592,75.16,lamost_low,train
spec-58040-GACII004N36M1_sp06-073,K,7.340414,36.598015,47.51,lamost_low,train
spec-58106-K2QSOB01_sp14-074,K,132.7521551,18.3990171,18.3,lamost_low,train
spec-56964-GAC085N17B1_sp02-213,K,83.781848,15.643928,113.42,lamost_low,train
spec-59641-HD090800N293915B02_sp04-238,K,137.634011,29.747265,23.16,lamost_low,train
spec-58461-GACII038N29B1_sp15-246,K,37.623851,30.80959,46.28,lamost_low,train
spec-57456-GAC110N45M1_sp14-011,K,107.48878,46.259212,12.49,lamost_low,train
spec-56983-M31020N28M1_sp10-129,K,17.859883,28.649746,15.58,lamost_low,train
spec-58491-HD103517N212243B02_sp12-159,K,160.537212,22.568505,9.87,lamost_low,train
spec-57450-KP090458N132038B01_sp16-188,K,134.96112,15.051981,59.33,lamost_low,train
spec-58131-HD105331N491352M02_sp04-104,K,164.1612354,48.9427804,41.8,lamost_low,train
spec-57066-HD081449N430205M01_sp12-094,K,124.8379431,44.4535119,5.52,lamost_low,train
spec-57733-EG000006N255311V01_sp03-224,K,359.105928,26.559125,316.81,lamost_low,train
spec-59165-TD035052N235741K01_sp12-071,K,58.8482699,25.6643454,82.82,lamost_low,train
spec-57731-GAC063N10B1_sp12-194,K,65.27973,12.51087,6.26,lamost_low,train
spec-59588-HD085527N262435B03_sp05-058,K,133.757692,25.745686,49.15,lamost_low,train
spec-57787-GAC073N02B1_sp07-187,K,74.804789,1.2621733,42.94,lamost_low,train
spec-55954-B5595404_sp08-163,K,154.784853,28.070854,97.61,lamost_low,train
spec-55892-B9204_sp15-236,K,143.346242,28.644487,10.22,lamost_low,train
spec-56996-HD052510N203501V01_sp02-206,K,79.7119308,18.6345881,24.13,lamost_low,train
spec-56358-GAC089N28B2_sp02-080,K,87.396512,27.102568,51.2,lamost_low,train
spec-56749-HD151245N190542B01_sp16-062,K,227.053044,20.816963,67.27,lamost_low,train
spec-56656-HD120800N003716M01_sp05-095,K,181.6129259,-0.8436353,21.24,lamost_low,train
spec-56979-GAC096N16B2_sp07-140,K,98.30344,15.541675,86.88,lamost_low,train
spec-59318-HD123204S014620B02_sp09-189,K,189.205964,-1.033129,57.0,lamost_low,train
spec-58017-EG034816N110835M01_sp07-220,K,58.4045301,9.1770367,25.52,lamost_low,train
spec-56345-HD102626N103010M01_sp09-065,K,157.351161,11.724171,66.58,lamost_low,train
spec-58432-GAC114N14M1_sp04-028,K,114.15877,14.745859,36.43,lamost_low,train
spec-56621-EG002616N034932B01_sp02-025,K,5.746329,1.94055,66.26,lamost_low,train
spec-57873-HD171145N075341V01_sp01-126,K,258.311506,6.101379,206.46,lamost_low,train
spec-56298-GAC087N32B1_sp12-028,K,89.487676,34.188938,13.48,lamost_low,train
spec-56232-GAC097N26B1_sp11-065,K,97.552418,28.743435,12.64,lamost_low,train
spec-58163-HD132442N042407B01_sp11-238,K,201.277881,6.216913,7.12,lamost_low,train
spec-56625-GAC133N19V1_sp16-172,K,132.45161,21.445678,96.29,lamost_low,train
spec-59613-HD140137N164527V02_sp14-063,K,208.778706,17.123816,65.74,lamost_low,train
spec-56355-HD122805N202115B01_sp05-009,K,187.251756,19.072213,58.89,lamost_low,train
spec-57783-GAC078N47B1_sp11-154,K,77.809736,49.547439,47.18,lamost_low,train
spec-56659-GAC076N21B1_sp12-120,K,78.911031,23.113135,16.85,lamost_low,train
spec-59311-HD100908N183150M03_sp12-208,K,154.2307491,20.0725836,10.92,lamost_low,train
spec-55940-GAC_103N06_V1_sp09-222,K,104.30363,7.0222605,94.62,lamost_low,train
spec-57127-HD173704N201531B01_sp14-236,K,261.77007,20.877355,26.5,lamost_low,train
spec-58050-KP194045N483045V06_sp05-143,K,295.2642933,47.3829539,175.05,lamost_low,train
spec-57757-EG014635N172445B01_sp13-018,K,29.11678,18.156696,48.82,lamost_low,train
spec-58816-HIP11805402_sp15-195,K,358.85236,5.4023661,80.57,lamost_low,train
spec-58431-GACII022N49B2_sp13-144,K,25.555254,49.971989,60.88,lamost_low,train
spec-58871-KII114225N022143B01_sp01-220,K,175.382269,0.041913,108.23,lamost_low,train
spec-57516-HD184435N434959B01_sp12-009,K,282.846493,45.401767,103.15,lamost_low,train
spec-57787-HD140336N073246B02_sp05-166,K,210.624855,6.686579,41.42,lamost_low,train
spec-58930-HD161911N490217M02_sp05-016,K,244.8621733,47.7189758,34.04,lamost_low,train
spec-56443-HD182107N494331M01_sp07-231,K,276.9532327,47.6011904,62.9,lamost_low,train
spec-57466-HD174011S020908V01_sp11-220,K,265.242982,0.205492,121.94,lamost_low,train
spec-57703-GAC118N39B2_sp08-148,K,120.48086,38.501234,34.18,lamost_low,train
spec-56305-GAC109N30M1_sp01-192,K,110.11626,28.815136,20.0,lamost_low,train
spec-57426-HD094116N555159V01_sp10-187,K,141.760463,54.87467,347.73,lamost_low,train
spec-56401-HD095713N572505M01_sp06-045,K,152.050664,57.089241,19.79,lamost_low,train
spec-59732-HD174640N254456B02_sp01-046,K,266.831553,23.86145,8.93,lamost_low,train
spec-56204-EG020342N181511L01_sp09-132,K,32.488644,18.462322,9.4,lamost_low,train
spec-56245-GAC102N32M1_sp02-095,K,100.55534,30.866646,7.85,lamost_low,train
spec-57329-HD075322N454428V01_sp09-014,K,119.356509,45.732848,33.52,lamost_low,train
spec-59166-GAC091N59M1_sp15-059,K,89.017363,60.048382,11.83,lamost_low,train
spec-56973-M31020N28B1_sp02-192,K,18.392551,27.492712,31.15,lamost_low,train
spec-58050-EG031827N151038M01_sp15-016,K,49.1460528,16.313767,17.76,lamost_low,train
spec-56078-B5607804_sp01-226,K,250.00159,36.6161567,16.12,lamost_low,train
spec-57299-EG225624N130316B01_sp09-146,K,345.328796,13.512475,31.17,lamost_low,train
spec-57054-HD112608N224229B02_sp05-131,K,171.828771,21.626132,59.26,lamost_low,train
spec-56362-HD101641N252214F01_sp12-179,K,155.90236,27.129485,26.03,lamost_low,train
spec-59164-HD075207N031638B02_sp04-205,K,118.422708,3.680884,56.33,lamost_low,train
spec-59255-KII083116N113818B01_sp09-065,K,128.495065,12.867752,41.54,lamost_low,train
spec-57887-HD131404S024825V02_sp07-165,K,199.137759,-4.734879,198.34,lamost_low,train
spec-59645-HD084529N184902B03_sp03-180,K,130.663773,18.720037,5.34,lamost_low,train
spec-56589-GAC078N51V1_sp02-147,K,76.220819,49.633354,5.31,lamost_low,train
spec-57301-VB_330N39_V1_1_sp05-014,K,330.15346,37.777813,29.66,lamost_low,train
spec-58524-HD101641N252214V02_sp13-230,K,155.774106,25.946038,113.67,lamost_low,train
spec-57459-HD085912N480230M01_sp12-075,K,136.4285844,49.8146067,7.57,lamost_low,train
spec-58549-HD163804N393437V01_sp05-207,K,248.557849,38.234085,142.95,lamost_low,train
spec-59676-HD120534N515552B02_sp14-061,K,178.874424,52.123388,10.12,lamost_low,train
spec-56385-HD113019N471440M01_sp14-108,K,169.560019,47.968638,18.13,lamost_low,train
spec-56671-VB136N01V2_sp04-121,K,137.12819,1.245488,139.71,lamost_low,train
spec-56617-GAC122S02V3_sp08-094,K,123.39975,-3.1729745,75.06,lamost_low,train
spec-57727-EG001201N232818B01_sp01-119,K,3.350027,21.534295,104.24,lamost_low,train
spec-56325-HD145035N124702B01_sp12-147,K,223.387744,14.419347,18.82,lamost_low,train
spec-57385-M31021N42B1_sp10-242,K,19.558245,41.986322,30.05,lamost_low,train
spec-57874-HD172143N395828B02_sp07-070,K,262.274891,38.225255,112.92,lamost_low,train
spec-58867-GACII040N40B1_sp03-049,K,39.379949,39.66012,68.21,lamost_low,train
spec-58130-KII113634N060623B01_sp09-078,K,174.778666,7.531893,56.26,lamost_low,train
spec-58938-HD142943N485343B01_sp13-094,K,220.221189,48.944324,45.33,lamost_low,train
spec-55862-B6202_sp16-176,K,351.830437,32.899429,19.09,lamost_low,train
spec-56769-VB152N36V1_sp14-129,K,150.36366,37.323402,128.47,lamost_low,train
spec-58837-EG032049S030630M01_sp06-058,K,52.3435,-3.154494,10.2,lamost_low,train
spec-57782-HIP29425K201_sp06-192,K,94.8777286,22.6190361,51.98,lamost_low,train
spec-57155-HD133552N081734B02_sp08-166,K,204.354435,7.417014,21.77,lamost_low,train
spec-59193-TD104903N100928K01_sp09-229,K,163.4117388,10.4422453,179.49,lamost_low,train
spec-57100-HD153027N364816B01_sp15-170,K,231.784881,38.284758,19.53,lamost_low,train
spec-56257-GAC117N31B1_sp07-211,K,119.30607,29.624029,57.19,lamost_low,train
spec-56571-GAC064N37B1_sp03-193,K,63.88895,37.77954,117.64,lamost_low,train
spec-59145-GACII356N57M1_sp01-202,K,356.25151,55.067635,26.31,lamost_low,train
spec-56966-GAC120N18B2_sp03-186,K,119.27346,17.974782,48.51,lamost_low,train
spec-57090-HD084620N203659V01_sp14-183,K,129.449398,20.778156,180.79,lamost_low,train
spec-57394-M31025N43B1_sp08-089,K,27.416979,43.434309,32.15,lamost_low,train
spec-58957-HD163226N274234B01_sp16-192,K,246.595753,29.062785,79.2,lamost_low,train
spec-58099-HD105355N474016B01_sp12-040,K,165.269079,49.26758,10.41,lamost_low,train
spec-58902-HD134619N383013V02_sp13-041,K,209.176092,38.882054,353.58,lamost_low,train
spec-57920-KP190808N440210V06_sp01-005,K,287.518583,41.628361,20.99,lamost_low,train
spec-57102-GAC113N23B2_sp10-028,K,111.82683,21.964081,53.66,lamost_low,train
spec-56299-HD112355N103146B01_sp11-071,K,171.653459,12.401089,21.88,lamost_low,train
spec-58550-KII084529N184902B03_sp05-042,K,130.919267,17.6671,57.93,lamost_low,train
spec-56581-GAC081N30M1_sp03-232,K,80.383151,29.707451,38.87,lamost_low,train
spec-56608-GAC069N20M1_sp01-114,K,70.120997,18.672594,19.95,lamost_low,train
spec-57660-EG235140N044152M01_sp07-081,K,359.6123827,3.1700079,20.87,lamost_low,train
spec-57842-HD105355N474016B02_sp06-155,K,166.518464,46.78967,29.94,lamost_low,train
spec-57362-EG022114N232535M01_sp16-126,K,34.447996,25.2916094,13.48,lamost_low,train
spec-55895-GAC_096N28_M1_sp14-069,K,98.470062,28.318357,5.27,lamost_low,train
spec-59706-HD170525N462120B02_sp03-112,K,254.529011,46.879725,82.1,lamost_low,train
spec-58574-HD094623N014708V02_sp06-074,K,149.076827,1.717342,159.57,lamost_low,train
spec-57436-HD141904N190355M01_sp11-008,K,214.1692204,20.8496188,17.9,lamost_low,train
spec-56034-B5603401_sp13-132,K,152.182116,30.019434,16.5,lamost_low,train
spec-56570-KP190808N440210V01_sp12-178,K,289.156208,46.0365,29.64,lamost_low,train
spec-57740-HD081449N430205V02_sp02-061,K,123.057134,41.405287,788.71,lamost_low,train
spec-56283-GAC120N25M1_sp09-228,K,121.84077,25.078474,22.72,lamost_low,train
spec-56699-HD083725N555909V_sp13-228,K,132.074122,56.274124,46.16,lamost_low,train
spec-55876-GAC_113N28_B1_sp14-154,K,111.86391,29.318854,30.16,lamost_low,train
spec-58131-GACII102N67M1_sp10-011,K,97.781789,67.281909,57.11,lamost_low,train
spec-55907-M31_007N34_B1_sp07-160,K,13.189811,32.963723,7.98,lamost_low,train
spec-57865-HD170956N262719M02_sp11-159,K,256.9104467,28.752554,22.58,lamost_low,train
spec-57284-KP195920N454621B01_sp09-228,K,301.625083,45.757542,33.83,lamost_low,train
spec-57455-HD072742S030417V01_sp10-224,K,110.578546,-3.646466,135.23,lamost_low,train
spec-56096-kepler08B56096_1_sp11-034,K,295.152375,42.475139,19.27,lamost_low,train
spec-55967-GAC_073N44_V4_sp15-012,K,73.452287,45.00832,5.09,lamost_low,train
spec-56600-GAC117N24B1_sp10-134,K,115.11154,24.081498,8.15,lamost_low,train
spec-56739-GAC113N26B1_sp15-116,K,114.33043,27.637855,36.5,lamost_low,train
spec-57798-HIP29425K201_sp01-168,K,92.90734,21.70916,137.82,lamost_low,train
spec-57367-GAC100N13M1_sp11-151,K,100.38254,15.52127,20.43,lamost_low,train
spec-58104-GACII110N80B2_sp12-077,K,120.06162,81.965715,90.98,lamost_low,train
spec-59322-HD153055N404958M02_sp14-185,K,230.0018653,40.9431848,39.47,lamost_low,train
spec-57423-HD140944N371948B02_sp14-126,K,210.141108,38.41041,32.35,lamost_low,train
spec-56317-GAC083N57V1_sp06-237,K,85.328454,56.396503,8.52,lamost_low,train
spec-58872-HD103905N534005M02_sp06-169,K,163.572152,53.137265,9.46,lamost_low,train
spec-58200-HD121325N101544M02_sp12-154,K,184.885532,11.464737,41.8,lamost_low,train
spec-58076-GAC118N12M1_sp15-016,K,118.36866,13.734973,51.62,lamost_low,train
spec-57387-GAC059N38M1_sp12-150,K,60.567372,40.480819,18.61,lamost_low,train
spec-57450-KP090458N132038B01_sp06-205,K,138.155304,12.353616,17.04,lamost_low,train
spec-58789-EG000006N255311M01_sp12-035,K,1.3666712,27.6767078,5.76,lamost_low,train
spec-57738-HD090053S043042V01_sp12-015,K,136.7460325,-3.0382886,29.07,lamost_low,train
spec-59145-GACII322N31M1_sp10-136,K,320.00872,31.463755,25.32,lamost_low,train
spec-56296-GAC096N02V1_sp10-111,K,94.470944,2.42532,69.47,lamost_low,train
spec-57063-GAC061N34M1_sp08-178,K,62.053743,33.058171,21.98,lamost_low,train
spec-57291-KP190808N440210V03_sp01-248,K,286.267575,41.718081,19.14,lamost_low,train
spec-56602-GAC085N33M2_sp04-054,K,86.145803,33.548436,6.84,lamost_low,train
spec-56299-EG023131N032619F04_sp02-083,K,36.0780029,1.9685231,19.86,lamost_low,train
spec-58461-EG002807N164257B01_sp06-187,K,8.844798,15.858123,21.01,lamost_low,train
spec-57402-KP115507N031307M01_sp12-098,K,179.7287199,4.5736687,23.82,lamost_low,train
spec-56657-M31020N36M1_sp01-059,K,20.0973,34.762605,47.09,lamost_low,train
spec-56807-KP185111N464417V02_sp09-187,K,284.151937,47.307131,5.18,lamost_low,train
spec-56671-HD110103N000249V01_sp14-058,K,163.543904,0.315639,122.35,lamost_low,train
spec-57732-HD005328N372505V01_sp08-151,K,13.9487489,36.6129272,189.85,lamost_low,train
spec-56661-GAC061N34B1_sp03-235,K,59.842725,33.687647,34.64,lamost_low,train
spec-57727-EG001201N232818B01_sp13-068,K,5.22646,23.513765,49.59,lamost_low,train
spec-56966-GAC120N18B1_sp02-034,K,118.6058,16.621468,44.81,lamost_low,train
spec-55976-F5597606_sp08-036,K,222.644259,-0.892442,14.65,lamost_low,train
spec-58783-GACII032N37B2_sp07-166,K,33.153194,35.532245,56.91,lamost_low,train
spec-57397-GAC092N15M1_sp15-141,K,92.754795,16.842964,19.65,lamost_low,train
spec-57066-HD081449N430205M01_sp15-039,K,124.0092374,44.332299,43.96,lamost_low,train
spec-57389-HD114754N322927B01_sp04-094,K,177.120064,32.155077,137.44,lamost_low,train
spec-58131-K2QSOB01_sp07-009,K,135.6960041,16.5536123,53.48,lamost_low,train
spec-57282-EG224429N141726B01_sp01-066,K,340.840639,12.335541,56.26,lamost_low,train
spec-59169-HD092246N154635B01_sp11-101,K,141.056285,17.865369,31.38,lamost_low,train
spec-58131-HD015900N342022B02_sp10-098,K,27.066191,33.649112,36.62,lamost_low,train
spec-59643-HD083415N451147B03_sp03-058,K,126.920951,45.465966,24.99,lamost_low,train
spec-57424-HD110552N521936M01_sp11-022,K,165.836975,54.39513,23.15,lamost_low,train
spec-59523-EG003455N132216M01_sp05-080,K,8.6318282,12.3928723,15.06,lamost_low,train
spec-57397-HD094225N484633M01_sp16-023,K,142.734492,49.976259,25.18,lamost_low,train
spec-59588-GAC093N22B2_sp06-078,K,94.871771,22.382579,104.2,lamost_low,train
spec-58819-GACII008N38B1_sp11-219,K,8.6518529,41.185376,21.05,lamost_low,train
spec-58099-GACII001N45B1_sp16-169,K,359.67189,46.707504,54.73,lamost_low,train
spec-59192-HD105355N474016V01_sp08-193,K,163.910684,46.46805,95.63,lamost_low,train
spec-57360-EG012256N315028B01_sp14-250,K,18.016989,32.383633,22.12,lamost_low,train
spec-57542-HD152630N280739B02_sp04-219,K,231.739991,28.611797,50.24,lamost_low,train
spec-59733-GACII273N38B1_sp01-095,K,273.27366,36.921182,115.73,lamost_low,train
spec-57385-M31021N42B1_sp08-164,K,22.018964,41.681489,53.31,lamost_low,train
spec-56385-GAC113N23V2_sp11-238,K,113.96258,24.819777,9.21,lamost_low,train
spec-59282-TD084806N172341H01_sp16-108,K,131.3299021,19.0030211,97.76,lamost_low,train
spec-57519-HD155427N020832B02_sp14-123,K,236.32343,2.935474,8.54,lamost_low,train
spec-56228-GAC090N26B1_sp07-005,K,91.724624,24.806718,12.97,lamost_low,train
spec-58220-K2QSOB01_sp07-110,K,135.6294483,16.8789404,65.63,lamost_low,train
spec-58190-HD161547N531412B01_sp13-120,K,247.115492,54.194939,10.73,lamost_low,train
spec-59170-GACII008N34B1_sp13-031,K,10.988218,35.387367,16.67,lamost_low,train
spec-58166-K2QSOB02_sp16-016,K,132.6346773,19.6404613,17.91,lamost_low,train
spec-58515-HD084649N380231M02_sp02-102,K,130.3713756,35.7985186,7.49,lamost_low,train
spec-56684-GAC061N32B1_sp13-022,K,63.950212,33.360166,25.89,lamost_low,train
spec-57811-HD102408N334306M02_sp09-193,K,157.4548263,34.1745492,20.0,lamost_low,train
spec-57721-M31025N38M1_sp06-242,K,27.568812,38.022446,31.69,lamost_low,train
spec-56316-HD101926N482348B01_sp15-060,K,153.029168,49.122407,16.98,lamost_low,train
spec-57362-EG043159S042253M01_sp09-056,K,69.0569351,-3.4246165,20.06,lamost_low,train
spec-59252-HD144536N080934B01_sp12-036,K,222.596721,9.890358,41.38,lamost_low,train
spec-58989-HD182749N001159B01_sp16-048,K,275.586622,2.005122,17.67,lamost_low,train
spec-58136-HD110609N070823M02_sp14-032,K,164.254504,7.2605309,7.77,lamost_low,train
spec-58224-HD134345N224201M02_sp11-074,K,206.256481,24.460334,11.24,lamost_low,train
spec-55960-GAC_071N47_V1_sp05-200,K,69.769263,46.591381,13.54,lamost_low,train
spec-56204-EG214339N073143L01_sp01-166,K,325.747838,5.932873,13.42,lamost_low,train
spec-58787-HIP112075F01_sp03-207,K,339.625934,22.6005738,5.86,lamost_low,train
spec-56974-HD083415N451147V01_sp11-030,K,129.460432,47.389401,42.99,lamost_low,train
spec-56767-HD153842N313306V01_sp09-243,K,235.902499,31.761185,114.51,lamost_low,train
spec-56396-HD172033N481119M01_sp09-153,K,260.789625,48.826548,63.14,lamost_low,train
spec-56096-B5609603_sp14-155,K,260.867931,26.700764,5.21,lamost_low,train
spec-56957-GAC093N17M1_sp12-022,K,95.062617,19.403434,7.29,lamost_low,train
spec-59675-HD154852S010004B03_sp15-061,K,236.239896,-0.201078,6.4,lamost_low,train
spec-57695-M31007N41M1_sp11-009,K,7.0599685,43.426866,28.19,lamost_low,train
spec-58136-GACII032N44B1_sp12-057,K,33.589051,46.404738,40.37,lamost_low,train
spec-56583-KP195920N454621V03_sp09-234,K,301.801217,45.884822,67.26,lamost_low,train
spec-56654-GAC091N59V2_sp11-207,K,91.279938,61.566156,10.75,lamost_low,train
spec-58096-EG020342N181511M01_sp13-063,K,33.1647774,18.3032768,13.68,lamost_low,train
spec-57733-EG000006N255311B01_sp16-168,K,358.651197,27.498844,48.81,lamost_low,train
spec-56659-HD131344N323149B01_sp16-171,K,197.353697,34.108833,89.54,lamost_low,train
spec-56981-HD063420S025420V01_sp07-139,K,100.482734,-4.15961,99.66,lamost_low,train
spec-58906-TD084656N120635K01_sp08-009,K,132.434624,11.592306,24.75,lamost_low,train
spec-58462-HD094610N064230M02_sp08-241,K,147.0868367,6.2794083,15.0,lamost_low,train
spec-56648-HD024343N412952B_sp11-092,K,40.5570606,43.1718345,44.76,lamost_low,train
spec-57844-HD150100N400503M01_sp06-034,K,227.3773427,39.912438,35.28,lamost_low,train
spec-58200-HD160238N263643B01_sp06-190,K,242.607717,25.913347,9.22,lamost_low,train
spec-59725-HD145812N264900B04_sp09-187,K,225.594617,27.342462,209.29,lamost_low,train
spec-58198-HD145323N181407B01_sp08-133,K,224.60483,17.631968,124.63,lamost_low,train
spec-58399-GACII355N46M1_sp13-007,K,358.74482,46.706504,49.92,lamost_low,train
spec-59204-HD091850N364809M02_sp05-207,K,139.0122217,35.3510608,19.57,lamost_low,train
spec-59700-HD104231N181311B02_sp05-175,K,159.82155,17.391121,79.87,lamost_low,train
spec-56777-VB171N03V2_sp09-196,K,172.56294,3.916542,53.39,lamost_low,train
spec-59169-HD092246N154635B01_sp10-062,K,139.009638,15.510924,14.36,lamost_low,train
spec-59377-GACII261N16B1_sp14-085,K,260.10299,17.601686,137.18,lamost_low,train
spec-57816-HD140655N282616M02_sp08-192,K,212.1114441,27.472205,7.34,lamost_low,train
spec-58605-KII112734N005722B01_sp07-027,K,172.63168,-0.648297,18.95,lamost_low,train
spec-57304-EG025335S013827B01_sp04-125,K,43.669709,-1.835616,110.52,lamost_low,train
spec-58485-HD094623N014708M02_sp13-179,K,148.6914284,2.5948236,15.68,lamost_low,train
spec-57787-HD114640S034432B01_sp03-027,K,175.567981,-4.328529,31.06,lamost_low,train
spec-57284-EG042426N022926V01_sp09-090,K,66.3604939,3.7771119,7.78,lamost_low,train
spec-55954-B5595403_sp15-215,K,136.444197,30.880667,8.63,lamost_low,train
spec-59676-HD093120N125131B02_sp07-068,K,143.736885,11.301498,55.69,lamost_low,train
spec-56295-GAC102N27V3_sp02-058,K,101.50502,25.568945,50.73,lamost_low,train
spec-57003-GAC093N19B1_sp01-123,K,93.488379,17.677114,24.16,lamost_low,train
spec-58133-HD020840N420946B02_sp11-064,K,32.60781,43.754504,75.46,lamost_low,train
spec-59553-GACII045N47M2_sp14-180,K,42.954054,47.938502,23.37,lamost_low,train
spec-56985-M31000N42B1_sp02-174,K,358.05673,40.948435,38.94,lamost_low,train
spec-56618-EG000954N044957B01_sp08-247,K,3.217855,4.598186,25.77,lamost_low,train
spec-56632-HD095359N274143B01_sp03-120,K,147.188301,27.995789,29.34,lamost_low,train
spec-57395-KP112935N034647V01_sp02-059,K,171.6470711,1.9543839,289.5,lamost_low,train
spec-57757-HD103843N315834M02_sp09-180,K,161.1830625,32.485631,11.53,lamost_low,train
spec-57013-HD104231N181311M01_sp16-037,K,159.1215136,20.2612347,5.68,lamost_low,train
spec-56658-M31027N26B1_sp06-061,K,30.053105,26.537395,81.38,lamost_low,train
spec-57308-KP192409N391242V02_sp14-179,K,288.688158,39.318814,70.12,lamost_low,train
spec-57535-HD160722N214921B01_sp04-244,K,242.21922,21.856652,5.97,lamost_low,train
spec-57828-HD090902N172810B02_sp03-089,K,135.953709,17.254512,58.77,lamost_low,train
spec-57011-M31002N36B1_sp09-151,K,2.7535317,37.475334,101.38,lamost_low,train
spec-56298-HD082137N335612M01_sp07-044,K,125.908091,32.270846,88.79,lamost_low,train
spec-56339-HD131614N190306M01_sp05-053,K,198.557162,18.27676,61.96,lamost_low,train
spec-58487-KII104502N031824V01_sp04-169,K,160.560096,3.330238,98.62,lamost_low,train
spec-56753-HD160449N093841B01_sp06-072,K,243.508608,9.615128,33.34,lamost_low,train
spec-58513-KII063752N233616V01_sp05-149,K,99.6723006,22.48036,10.62,lamost_low,train
spec-58782-GAC094N09M1_sp02-038,K,93.31181,7.582238,7.66,lamost_low,train
spec-55862-B6210_sp06-062,K,62.636659,28.323736,23.89,lamost_low,train
spec-58494-HD122210N244625M02_sp05-126,K,185.96948,23.563499,21.56,lamost_low,train
spec-58108-KII085705N215137B02_sp11-049,K,134.826633,24.209482,34.99,lamost_low,train
spec-55921-F5592103_sp08-057,K,125.05289,2.32014,43.44,lamost_low,train
spec-57869-HD125932N280356M02_sp04-239,K,195.3758115,28.0322711,32.61,lamost_low,train
spec-57461-GAC112N47B1_sp15-072,K,110.53953,48.758172,60.39,lamost_low,train
spec-58126-GAC117N45B2_sp14-136,K,115.19807,46.670404,42.48,lamost_low,train
spec-57871-HD104915N103242M02_sp03-024,K,161.5142733,9.9621069,11.98,lamost_low,train
spec-55878-B87802_1_sp04-088,K,350.846895,25.480698,27.53,lamost_low,train
spec-58872-HD103905N534005M02_sp10-045,K,157.069062,52.653083,38.03,lamost_low,train
spec-58100-GACII006N52B1_sp13-216,K,9.2432785,52.44326,67.66,lamost_low,train
spec-58457-HD002951N381926B02_sp10-217,K,5.649171,37.856994,107.29,lamost_low,train
spec-56417-HD135059N531725M01_sp05-236,K,206.922371,52.313207,137.53,lamost_low,train
spec-56423-HD155304N411742M01_sp11-014,K,237.794623,43.215137,91.38,lamost_low,train
spec-56345-GAC079N41V2_sp10-216,K,77.989587,40.404329,21.27,lamost_low,train
spec-56417-HD135059N531725F01_sp12-195,K,210.74735,55.007594,15.99,lamost_low,train
spec-59614-HD120800N003716M02_sp04-216,K,182.064814,1.201497,38.52,lamost_low,train
spec-58849-HD012653N372931B02_sp01-203,K,21.485374,35.122317,16.95,lamost_low,train
spec-58097-HD100003N421859B02_sp04-133,K,149.534274,41.929583,66.77,lamost_low,train
spec-56240-EG230517N011825B01_sp14-018,K,344.110886,2.269541,22.52,lamost_low,train
spec-57329-EG022212S005305B01_sp09-044,K,36.502131,-0.103066,32.96,lamost_low,train
spec-58129-KII114551N063145B01_sp09-157,K,176.844919,7.409015,63.01,lamost_low,train
